analysis,model_tier,model_type,organ,organ_label,term,term_type,exposure_label,exposure_window,endpoint,n,people,centers,adverse_events,coefficient,std_error,conf_low,conf_high,hazard_ratio,hr_conf_low,hr_conf_high,p_value,concordance,adjustment_set,variance_estimator,center_adjustment
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Multipollutant PM2.5 + NO2 + O3,KI,Kidney,raceMissing,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,564179,564179,277,123299,0.3129799082003292,0.19313250135558338,-0.0655597944566142,0.6915196108572726,1.3674940553349773,0.9365430450028754,1.9967475081412414,0.10511525730240044,0.6415131501058156,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Multipollutant PM2.5 + NO2 + O3,KI,Kidney,raceNATIVE,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,564179,564179,277,123299,0.30284093966139153,0.030905973446516296,0.24226523170621958,0.36341664761656345,1.3536991274753667,1.274132088231636,1.438234971596149,1.1394978080051758e-22,0.6415131501058156,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Multipollutant PM2.5 + NO2 + O3,KI,Kidney,racePACIFIC,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,564179,564179,277,123299,0.29877871710070336,0.04515776576732932,0.2102694961967379,0.3872879380046688,1.3482112543669071,1.2340105763058338,1.4729805573004278,3.682238551475273e-11,0.6415131501058156,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Multipollutant PM2.5 + NO2 + O3,KI,Kidney,raceWHITE,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,564179,564179,277,123299,0.21260436370940583,0.012350300433898473,0.18839777485896483,0.23681095255984683,1.2368951938000927,1.207313658869147,1.2672015339234939,2.066915969058088e-66,0.6415131501058156,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH,Multipollutant PM2.5 + NO2 + O3,KI,Kidney,zcta_svi_proxy,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,564179,564179,277,123299,0.3790834408780678,0.017078174787999792,0.3456102182935882,0.4125566634625474,1.46094493318578,1.4128518046892613,1.5106751399667346,3.675359625454088e-109,0.6415131501058156,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant PM2.5,KI,Kidney,pm25_prior_5ug,pollutant,Prior-year PM2.5 per 5 ug/m3,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,564179,564179,277,123299,-0.10922036100165614,0.007197799000225377,-0.12332804704209788,-0.0951126749612144,0.8965328348557741,0.88397363005663665,0.9092704766804328,5.24662365157125e-52,0.6713376809530964,age + sex + race + zcta_svi_proxy + strata(listing_center) + kidney_no_dialysis_time + kidney_dialysis_years + kidney_diabetes,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant PM2.5,KI,Kidney,age,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,564179,564179,277,123299,0.04608806736921933,2.8338278395333486e-4,0.0455326371126708,0.04664349762576787,1.0471666281062884,1.0465851615743913,1.047748417691999,0,0.6713376809530964,age + sex + race + zcta_svi_proxy + strata(listing_center) + kidney_no_dialysis_time + kidney_dialysis_years + kidney_diabetes,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant PM2.5,KI,Kidney,sexM,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,564179,564179,277,123299,0.01284235391474333,0.005977573187555757,0.0011263104671340469,0.024558397362352616,1.0129251710845142,1.0011269449929703,1.024862438622903,0.03168019124481757,0.6713376809530964,age + sex + race + zcta_svi_proxy + strata(listing_center) + kidney_no_dialysis_time + kidney_dialysis_years + kidney_diabetes,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant PM2.5,KI,Kidney,raceBLACK,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,564179,564179,277,123299,0.023442890216412535,0.013424813538244214,-0.002869744318546124,0.0497555247513712,1.0237198346589407,0.9971343694615742,1.051014118027064,0.08076998371369537,0.6713376809530964,age + sex + race + zcta_svi_proxy + strata(listing_center) + kidney_no_dialysis_time + kidney_dialysis_years + kidney_diabetes,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant PM2.5,KI,Kidney,raceMULTI,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,564179,564179,277,123299,0.11588271244295388,0.04390588286465748,0.02982718202822522,0.20193824285768253,1.1228641664147114,1.0302764682778704,1.2237724290895424,0.00830667335158881,0.6713376809530964,age + sex + race + zcta_svi_proxy + strata(listing_center) + kidney_no_dialysis_time + kidney_dialysis_years + kidney_diabetes,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant PM2.5,KI,Kidney,raceMissing,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,564179,564179,277,123299,0.44185089987214876,0.19313068408048323,0.06331475907440165,0.8203870406698959,1.5555837854009882,1.065362118856819,2.2713787833934482,0.022147203775293015,0.6713376809530964,age + sex + race + zcta_svi_proxy + strata(listing_center) + kidney_no_dialysis_time + kidney_dialysis_years + kidney_diabetes,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant PM2.5,KI,Kidney,raceNATIVE,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,564179,564179,277,123299,0.1720235920489781,0.030968894010478414,0.11132455978844041,0.2327226243095158,1.1877058532980416,1.1177576271680614,1.2620313739503835,2.780541748560016e-8,0.6713376809530964,age + sex + race + zcta_svi_proxy + strata(listing_center) + kidney_no_dialysis_time + kidney_dialysis_years + kidney_diabetes,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant PM2.5,KI,Kidney,racePACIFIC,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,564179,564179,277,123299,0.15328529587142092,0.04518403496251764,0.06472458734488636,0.2418460043979555,1.16565748877768,1.066865155753286,1.273598049215605,6.926656404087086e-4,0.6713376809530964,age + sex + race + zcta_svi_proxy + strata(listing_center) + kidney_no_dialysis_time + kidney_dialysis_years + kidney_diabetes,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant PM2.5,KI,Kidney,raceWHITE,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,564179,564179,277,123299,0.2665985499903467,0.012278814648306442,0.24253207327966608,0.29066502670102734,1.3055162416089028,1.2744721250087951,1.3373165435790706,1.5777023568818104e-104,0.6713376809530964,age + sex + race + zcta_svi_proxy + strata(listing_center) + kidney_no_dialysis_time + kidney_dialysis_years + kidney_diabetes,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant PM2.5,KI,Kidney,zcta_svi_proxy,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,564179,564179,277,123299,0.050038967591051906,0.016888972425950072,0.016936581636189767,0.08314135354591404,1.0513120626763661,1.0170808186785212,1.0866954059411724,0.0030483580846659085,0.6713376809530964,age + sex + race + zcta_svi_proxy + strata(listing_center) + kidney_no_dialysis_time + kidney_dialysis_years + kidney_diabetes,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant PM2.5,KI,Kidney,kidney_no_dialysis_time,organ_severity,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,564179,564179,277,123299,-0.4341624615845672,0.007178715070046231,-0.44823274312185785,-0.4200921800472766,0.6478070031836233,0.6387560006643718,0.6569862559995738,0,0.6713376809530964,age + sex + race + zcta_svi_proxy + strata(listing_center) + kidney_no_dialysis_time + kidney_dialysis_years + kidney_diabetes,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant PM2.5,KI,Kidney,kidney_dialysis_years,organ_severity,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,564179,564179,277,123299,0.061354806627319375,0.0012742207301692024,0.05885733399618774,0.06385227925845101,1.0632761046770052,1.0606239149703978,1.0659349264330513,0,0.6713376809530964,age + sex + race + zcta_svi_proxy + strata(listing_center) + kidney_no_dialysis_time + kidney_dialysis_years + kidney_diabetes,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant PM2.5,KI,Kidney,kidney_diabetes,organ_severity,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,564179,564179,277,123299,0.5613231502921265,0.006213804887655283,0.5491440927123222,0.5735022078719308,1.7529904362769482,1.7317701486678168,1.7744707471960788,0,0.6713376809530964,age + sex + race + zcta_svi_proxy + strata(listing_center) + kidney_no_dialysis_time + kidney_dialysis_years + kidney_diabetes,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant O3,KI,Kidney,o3_prior_10ppb,pollutant,Prior-year O3 per 10 ppb,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,564179,564179,277,123299,0.040419770261066516,0.008470476602038483,0.02381763612107109,0.057021904401061946,1.0412477673147336,1.0241035413662651,1.0586789998709325,1.8254930127255843e-6,0.6717391865689618,age + sex + race + zcta_svi_proxy + strata(listing_center) + kidney_no_dialysis_time + kidney_dialysis_years + kidney_diabetes,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant O3,KI,Kidney,age,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,564179,564179,277,123299,0.04625928607939565,2.83236740787765e-4,0.04570414206745163,0.046814430091339676,1.0473459379758565,1.0467646715081829,1.0479275272197144,0,0.6717391865689618,age + sex + race + zcta_svi_proxy + strata(listing_center) + kidney_no_dialysis_time + kidney_dialysis_years + kidney_diabetes,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant O3,KI,Kidney,sexM,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,564179,564179,277,123299,0.014328172226023528,0.005976660486291348,0.002613917672892485,0.02604242677915457,1.0144313125008293,1.0026173369342664,1.0263844937379365,0.016513950837608572,0.6717391865689618,age + sex + race + zcta_svi_proxy + strata(listing_center) + kidney_no_dialysis_time + kidney_dialysis_years + kidney_diabetes,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant O3,KI,Kidney,raceBLACK,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,564179,564179,277,123299,0.0202104415124901,0.013434751681420458,-0.006121671783093995,0.0465425548080742,1.0204160553315098,0.9938970274732553,1.0476426603522948,0.13249370739486743,0.6717391865689618,age + sex + race + zcta_svi_proxy + strata(listing_center) + kidney_no_dialysis_time + kidney_dialysis_years + kidney_diabetes,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant O3,KI,Kidney,raceMULTI,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,564179,564179,277,123299,0.12333478969110158,0.043902276776539996,0.03728632720908319,0.20938325217311998,1.1312630927776255,1.0379901831254927,1.2329174262778904,0.004964892310776529,0.6717391865689618,age + sex + race + zcta_svi_proxy + strata(listing_center) + kidney_no_dialysis_time + kidney_dialysis_years + kidney_diabetes,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant O3,KI,Kidney,raceMissing,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,564179,564179,277,123299,0.45386665094625134,0.19313340535946735,0.07532517644169534,0.8324081254508073,1.574388040321126,1.0782347104111367,2.298847994386171,0.018772588899119116,0.6717391865689618,age + sex + race + zcta_svi_proxy + strata(listing_center) + kidney_no_dialysis_time + kidney_dialysis_years + kidney_diabetes,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant O3,KI,Kidney,raceNATIVE,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,564179,564179,277,123299,0.18225101586497386,0.030975412463297214,0.12153920743691132,0.2429628242930364,1.1999153538707665,1.1292336394139024,1.2750212234220135,4.011179201475082e-9,0.6717391865689618,age + sex + race + zcta_svi_proxy + strata(listing_center) + kidney_no_dialysis_time + kidney_dialysis_years + kidney_diabetes,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant O3,KI,Kidney,racePACIFIC,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,564179,564179,277,123299,0.16032510502332517,0.045190835559477525,0.07175106732674923,0.2488991427199011,1.1738924472937218,1.0743878605302695,1.2826126657212165,3.8855907911512793e-4,0.6717391865689618,age + sex + race + zcta_svi_proxy + strata(listing_center) + kidney_no_dialysis_time + kidney_dialysis_years + kidney_diabetes,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant O3,KI,Kidney,raceWHITE,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,564179,564179,277,123299,0.2603342218651914,0.012321383495141567,0.23618431021471392,0.28448413351566887,1.2973636215027353,1.2664077005333056,1.3290762253655668,4.3375567634877625e-99,0.6717391865689618,age + sex + race + zcta_svi_proxy + strata(listing_center) + kidney_no_dialysis_time + kidney_dialysis_years + kidney_diabetes,model_based,stratified_baseline_hazard_by_listing_center
