zip,waitlist_candidates,waitlist_episodes,count_bin
29834,6,7,<50
29835,24,25,<50
29836,3,4,<50
29838,2,2,<50
29839,1,1,<50
29841,96,102,50-99
29842,33,33,<50
29843,3,3,<50
29845,7,8,<50
29847,19,20,<50
29848,3,3,<50
29849,1,1,<50
29851,25,25,<50
29853,27,28,<50
29856,7,8,<50
29860,47,49,<50
29861,2,2,<50
29895,3,3,<50
29901,4,4,<50
29902,35,36,<50
29903,2,2,<50
29905,2,2,<50
29906,73,75,50-99
29907,29,29,<50
29909,56,60,50-99
29910,106,111,100-249
29911,6,6,<50
29915,2,2,<50
29916,6,6,<50
29918,14,14,<50
29920,38,40,<50
29921,2,2,<50
29922,10,10,<50
29923,4,4,<50
29924,17,17,<50
29925,7,7,<50
29926,56,58,50-99
29927,43,43,<50
29928,33,34,<50
29929,5,5,<50
29931,2,2,<50
29932,1,1,<50
29934,4,4,<50
29935,10,10,<50
29936,58,60,50-99
29938,2,3,<50
29940,13,13,<50
29941,5,5,<50
29943,5,5,<50
29944,19,19,<50
29945,21,22,<50
30000,3,3,<50
30002,18,18,<50
30003,2,2,<50
30004,129,132,100-249
30005,56,56,50-99
30006,4,4,<50
30007,1,1,<50
30008,83,87,50-99
30009,28,29,<50
30010,1,1,<50
30011,42,43,<50
30012,115,119,100-249
30013,113,118,100-249
30014,125,129,100-249
30015,12,13,<50
30016,263,275,250-499
30017,71,72,50-99
30018,3,3,<50
30019,135,142,100-249
30021,86,86,50-99
30022,143,146,100-249
30023,3,3,<50
30024,152,155,100-249
30025,36,36,<50
30026,1,1,<50
30028,52,53,50-99
30029,2,2,<50
30030,65,65,50-99
30031,1,1,<50
30032,220,228,100-249
30033,73,73,50-99
30034,251,256,250-499
30035,92,94,50-99
30036,3,3,<50
30037,3,3,<50
30038,187,194,100-249
30039,176,180,100-249
30040,165,173,100-249
30041,127,129,100-249
30042,3,3,<50
30043,251,260,250-499
30044,270,276,250-499
30045,146,150,100-249
30046,69,72,50-99
30047,178,182,100-249
30048,2,2,<50
30052,207,217,100-249
30053,2,2,<50
30054,37,40,<50
30055,16,17,<50
30056,8,8,<50
30058,295,304,250-499
30059,2,2,<50
30060,100,105,100-249
30061,5,5,<50
30062,157,165,100-249
30064,157,161,100-249
30065,1,1,<50
30066,147,154,100-249
30067,117,118,100-249
30068,54,58,50-99
30069,1,1,<50
30070,1,2,<50
30071,63,65,50-99
30072,2,2,<50
30073,1,2,<50
30074,4,4,<50
30075,137,142,100-249
30076,103,104,100-249
30077,2,2,<50
30078,124,125,100-249
30079,11,13,<50
30080,108,110,100-249
30081,1,1,<50
30082,74,76,50-99
30083,240,244,100-249
30084,111,115,100-249
30085,3,3,<50
30086,2,2,<50
30087,158,161,100-249
30088,136,142,100-249
30089,1,1,<50
30090,1,1,<50
30091,1,1,<50
30092,86,87,50-99
30093,136,139,100-249
30094,155,163,100-249
30096,189,197,100-249
30097,101,104,100-249
30098,1,1,<50
30100,1,1,<50
30101,143,147,100-249
30102,118,122,100-249
30103,44,45,<50
30104,21,21,<50
30105,5,6,<50
30106,79,82,50-99
30107,45,45,<50
30108,21,23,<50
30109,1,1,<50
30110,36,38,<50
30112,5,5,<50
30113,18,21,<50
30114,136,143,100-249
30115,97,101,50-99
30116,71,73,50-99
30117,85,86,50-99
30120,106,112,100-249
30121,70,71,50-99
30122,103,105,100-249
30123,3,3,<50
30124,12,12,<50
30125,64,66,50-99
30126,127,129,100-249
30127,235,240,100-249
30129,1,1,<50
30130,2,2,<50
30132,119,121,100-249
30133,2,2,<50
30134,141,146,100-249
30135,229,236,100-249
30137,7,9,<50
30139,8,9,<50
30141,82,83,50-99
30142,1,1,<50
30143,65,66,50-99
30144,108,111,100-249
30145,26,28,<50
30146,2,3,<50
30147,13,13,<50
30148,4,4,<50
30150,1,1,<50
30151,1,1,<50
30152,130,136,100-249
30153,43,43,<50
30154,2,3,<50
30156,1,1,<50
30157,133,140,100-249
30161,85,86,50-99
30162,3,3,<50
30164,1,1,<50
30165,110,114,100-249
30166,2,2,<50
30167,1,1,<50
30168,74,75,50-99
30169,2,2,<50
30170,17,17,<50
30171,10,10,<50
30172,2,2,<50
30173,19,19,<50
30175,16,18,<50
30176,20,20,<50
30177,3,3,<50
30178,8,8,<50
30179,46,47,<50
30180,97,99,50-99
30181,1,1,<50
30182,9,9,<50
30183,10,10,<50
30184,16,17,<50
30185,18,19,<50
30186,2,2,<50
30187,23,24,<50
30188,163,173,100-249
30189,102,109,100-249
30194,1,1,<50
30196,1,1,<50
30201,1,1,<50
30204,46,47,<50
30205,10,12,<50
30206,4,4,<50
30209,1,1,<50
30210,2,2,<50
30212,2,2,<50
30213,176,181,100-249
30214,120,124,100-249
30215,108,117,100-249
30216,8,8,<50
30217,21,23,<50
30218,10,10,<50
30219,2,2,<50
30220,19,25,<50
30221,1,1,<50
30222,17,18,<50
30223,110,112,100-249
30224,80,83,50-99
30228,199,204,100-249
30229,1,1,<50
30230,23,24,<50
30233,51,53,50-99
30234,6,6,<50
30235,1,1,<50
30236,184,190,100-249
30237,7,7,<50
30238,164,168,100-249
30240,112,118,100-249
30241,73,74,50-99
30244,1,1,<50
30248,101,105,100-249
30250,1,1,<50
30251,9,9,<50
30252,151,158,100-249
30253,216,224,100-249
30256,5,6,<50
30257,16,18,<50
30258,8,8,<50
30259,13,13,<50
30260,76,78,50-99
30262,1,1,<50
30263,165,173,100-249
30264,1,1,<50
30265,106,109,100-249
30268,29,30,<50
30269,90,94,50-99
30271,3,3,<50
30272,2,2,<50
30273,69,70,50-99
30274,145,149,100-249
30276,46,49,<50
30277,56,57,50-99
30280,1,1,<50
30281,296,305,250-499
30284,3,4,<50
30285,3,3,<50
30286,73,77,50-99
30288,45,45,<50
30289,2,2,<50
30290,28,29,<50
30291,78,80,50-99
30292,19,20,<50
30293,13,15,<50
30294,218,220,100-249
30295,8,9,<50
30296,145,147,100-249
30297,84,86,50-99
30298,1,1,<50
30301,1,1,<50
30302,4,4,<50
30303,7,7,<50
30305,42,42,<50
30306,32,32,<50
30307,36,36,<50
30308,41,41,<50
30309,57,59,50-99
30310,92,94,50-99
30311,137,142,100-249
30312,51,52,50-99
30313,12,12,<50
30314,51,52,50-99
30315,107,110,100-249
30316,98,98,50-99
30317,45,45,<50
30318,122,128,100-249
30319,68,71,50-99
30320,2,2,<50
30321,4,4,<50
30322,7,7,<50
30323,1,1,<50
30324,75,77,50-99
30325,3,3,<50
30326,17,19,<50
30327,41,46,<50
30328,76,80,50-99
30329,49,49,<50
30331,242,243,100-249
30334,3,3,<50
30335,1,1,<50
30336,2,2,<50
30337,36,37,<50
30338,66,67,50-99
30339,54,58,50-99
30340,67,71,50-99
30341,89,94,50-99
30342,48,49,<50
30343,2,2,<50
30344,133,134,100-249
30345,54,55,50-99
30346,8,9,<50
30349,338,343,250-499
30350,84,85,50-99
30353,1,1,<50
30354,49,52,<50
30355,1,1,<50
30356,1,1,<50
30357,2,2,<50
30359,3,3,<50
30360,19,21,<50
30363,5,5,<50
30364,1,1,<50
30367,1,1,<50
30374,1,1,<50
30377,1,2,<50
30392,1,1,<50
30395,1,1,<50
30399,1,1,<50
30401,49,50,<50
30410,9,9,<50
30411,5,5,<50
30413,3,3,<50
30414,1,1,<50
30415,20,20,<50
30417,33,33,<50
30420,3,3,<50
30421,15,15,<50
30423,3,3,<50
30425,3,3,<50
30426,3,3,<50
30427,31,31,<50
30428,9,9,<50
30429,4,4,<50
30434,34,35,<50
30436,26,26,<50
30439,24,24,<50
30441,7,7,<50
30442,29,29,<50
30445,7,7,<50
30446,8,10,<50
30450,15,15,<50
30451,2,2,<50
30452,4,4,<50
30453,15,15,<50
30454,3,4,<50
30455,2,2,<50
30456,12,13,<50
30457,12,14,<50
30458,82,82,50-99
30459,4,4,<50
30460,1,1,<50
30461,46,46,<50
30464,1,1,<50
30467,38,38,<50
30470,1,1,<50
30471,11,11,<50
30473,9,10,<50
30474,54,56,50-99
30475,4,4,<50
30477,16,16,<50
30487,1,1,<50
30501,71,73,50-99
30503,5,5,<50
30504,49,52,<50
30506,128,133,100-249
30507,71,75,50-99
30510,17,18,<50
30511,10,10,<50
30512,49,51,<50
30513,25,26,<50
30514,10,10,<50
30515,1,1,<50
30516,6,6,<50
30517,37,40,<50
30518,127,136,100-249
30519,146,148,100-249
30520,10,10,<50
30521,15,16,<50
30522,5,5,<50
30523,38,38,<50
30524,1,1,<50
30525,20,21,<50
30527,11,11,<50
30528,44,45,<50
30529,34,34,<50
30530,12,13,<50
30531,23,25,<50
30533,69,72,50-99
30534,72,76,50-99
30535,22,23,<50
30536,19,20,<50
30537,1,1,<50
30538,6,7,<50
30539,1,1,<50
30540,60,62,50-99
30541,8,9,<50
30542,100,103,100-249
30543,20,22,<50
30545,5,5,<50
30546,23,24,<50
30547,7,7,<50
30548,59,64,50-99
30549,62,64,50-99
30552,8,8,<50
30553,24,26,<50
30554,21,23,<50
30555,5,5,<50
30557,10,11,<50
30558,17,17,<50
30559,12,12,<50
30560,13,16,<50
30562,2,2,<50
30563,9,10,<50
30564,11,11,<50
30565,17,18,<50
30566,30,31,<50
30567,13,15,<50
30568,4,4,<50
30569,1,1,<50
30571,9,9,<50
30572,3,3,<50
30575,4,5,<50
30576,5,5,<50
30577,65,72,50-99
30579,1,1,<50
30581,1,1,<50
30582,9,10,<50
30592,1,1,<50
30601,55,55,50-99
30603,1,1,<50
30604,3,3,<50
30605,62,64,50-99
30606,111,113,100-249
30607,36,37,<50
30608,5,5,<50
30619,1,1,<50
30620,42,42,<50
30621,16,16,<50
30622,32,33,<50
30623,2,2,<50
30624,7,7,<50
30625,7,8,<50
30626,1,1,<50
30627,9,9,<50
30628,15,16,<50
30629,12,12,<50
30630,8,8,<50
30631,5,5,<50
30633,16,16,<50
30634,7,7,<50
30635,63,67,50-99
30638,1,1,<50
30640,1,1,<50
30641,5,5,<50
30642,55,57,50-99
30643,64,64,50-99
30646,23,24,<50
30647,3,3,<50
30648,13,14,<50
30650,41,43,<50
30655,82,83,50-99
30656,53,59,50-99
30660,3,3,<50
30662,18,19,<50
30663,10,12,<50
30665,1,1,<50
30666,34,35,<50
30667,2,2,<50
30668,7,7,<50
30669,10,10,<50
30673,33,34,<50
30675,1,1,<50
30677,53,55,50-99
30678,5,5,<50
30680,111,115,100-249
30683,23,24,<50
30701,106,112,100-249
30703,3,3,<50
30704,1,1,<50
30705,80,89,50-99
30706,2,2,<50
30707,40,42,<50
30708,1,1,<50
30710,20,20,<50
30711,10,10,<50
30719,4,4,<50
30720,67,72,50-99
30721,100,106,100-249
30722,1,1,<50
30724,1,1,<50
30725,11,11,<50
30727,1,1,<50
30728,42,44,<50
30730,6,7,<50
30731,6,6,<50
30733,5,5,<50
30734,6,7,<50
30735,17,17,<50
30736,98,101,50-99
30737,1,1,<50
30738,13,13,<50
30739,15,16,<50
30740,25,26,<50
30741,81,87,50-99
30742,15,15,<50
30746,5,5,<50
30747,45,48,<50
30749,1,1,<50
30750,4,4,<50
30751,1,1,<50
30752,16,17,<50
30753,18,19,<50
30755,21,21,<50
30757,4,6,<50
30801,2,2,<50
30802,22,25,<50
30803,1,1,<50
30805,12,12,<50
30808,14,14,<50
30809,97,99,50-99
30810,3,3,<50
30812,1,1,<50
30813,111,117,100-249
30814,28,29,<50
30815,210,214,100-249
30816,9,10,<50
30817,18,18,<50
30818,1,1,<50
30820,4,5,<50
30821,4,5,<50
30823,4,4,<50
30824,68,70,50-99
30826,1,1,<50
30828,17,18,<50
30830,61,61,50-99
30832,1,1,<50
30833,22,23,<50
30876,1,1,<50
30900,1,1,<50
30901,70,72,50-99
30903,2,2,<50
30904,83,85,50-99
30905,7,7,<50
30906,271,279,250-499
30907,175,181,100-249
30909,142,144,100-249
30914,1,1,<50
30916,5,6,<50
30919,4,4,<50
30973,1,1,<50
31001,4,4,<50
31002,6,7,<50
31005,53,57,50-99
31006,17,17,<50
31007,3,3,<50
31008,67,70,50-99
31009,2,2,<50
31011,1,1,<50
31012,3,3,<50
31013,1,1,<50
31014,34,34,<50
31015,59,60,50-99
31016,3,3,<50
31017,4,4,<50
31018,5,5,<50
31019,5,5,<50
31020,13,13,<50
31021,105,106,100-249
31022,3,3,<50
31023,46,46,<50
31024,68,73,50-99
31025,3,3,<50
31026,2,2,<50
31027,27,27,<50
31028,28,30,<50
31029,51,52,50-99
31030,65,65,50-99
31031,18,19,<50
31032,31,31,<50
31033,8,9,<50
31034,6,6,<50
31035,4,4,<50
31036,37,37,<50
31037,6,6,<50
31038,2,2,<50
31040,9,9,<50
31041,1,1,<50
31042,6,7,<50
31043,1,1,<50
31044,13,13,<50
31046,9,10,<50
31047,29,31,<50
31049,4,4,<50
31050,3,3,<50
31052,35,37,<50
31053,1,1,<50
31054,6,7,<50
31055,15,15,<50
31057,4,4,<50
31058,3,3,<50
31059,5,6,<50
31060,7,7,<50
31061,128,134,100-249
31063,20,21,<50
31064,32,34,<50
31065,7,7,<50
31066,3,3,<50
31067,1,1,<50
31068,10,11,<50
31069,60,63,50-99
31070,5,5,<50
31071,1,1,<50
31075,7,7,<50
31076,11,11,<50
31077,4,4,<50
31078,14,14,<50
31079,6,8,<50
31081,1,1,<50
31082,42,43,<50
31085,1,1,<50
31087,40,40,<50
31088,152,160,100-249
31089,19,19,<50
31090,4,4,<50
31091,8,8,<50
31092,10,10,<50
31093,89,90,50-99
31094,4,5,<50
31096,14,14,<50
31097,7,7,<50
31098,6,6,<50
31099,3,4,<50
31131,1,1,<50
31139,4,4,<50
31141,1,1,<50
31146,1,1,<50
31156,1,1,<50
31201,24,25,<50
31202,2,2,<50
31203,1,1,<50
31204,107,111,100-249
31205,1,1,<50
31206,96,101,50-99
31207,1,1,<50
31208,4,4,<50
31209,4,4,<50
31210,101,102,100-249
31211,52,52,50-99
31216,42,42,<50
31217,78,79,50-99
31219,1,1,<50
31220,55,56,50-99
31221,1,1,<50
31231,1,1,<50
31301,6,7,<50
31302,17,17,<50
31303,14,14,<50
31304,1,1,<50
31305,30,32,<50
31307,5,5,<50
31308,21,21,<50
31309,4,5,<50
31310,5,5,<50
31312,49,50,<50
31313,108,111,100-249
31314,2,2,<50
31315,9,9,<50
31316,27,29,<50
31318,3,3,<50
31320,39,40,<50
31321,23,24,<50
31322,61,63,50-99
31323,5,5,<50
31324,51,53,50-99
31326,54,58,50-99
31328,9,9,<50
31329,20,20,<50
31331,19,20,<50
31333,2,2,<50
31368,1,1,<50
31401,39,39,<50
31402,2,2,<50
31403,1,1,<50
31404,94,95,50-99
31405,106,111,100-249
31406,114,122,100-249
31407,34,35,<50
31408,23,23,<50
31409,1,1,<50
31410,63,65,50-99
31411,22,22,<50
31412,2,2,<50
31413,1,1,<50
31414,3,3,<50
31415,41,42,<50
31416,2,2,<50
31418,2,2,<50
31419,157,161,100-249
31420,1,1,<50
31432,1,1,<50
31501,58,60,50-99
31502,4,4,<50
31503,52,54,50-99
31505,1,1,<50
31510,30,32,<50
31512,5,6,<50
31513,54,55,50-99
31515,4,4,<50
31516,41,44,<50
31518,1,1,<50
31519,5,5,<50
31520,81,83,50-99
31521,1,1,<50
31522,55,57,50-99
31523,44,48,<50
31524,1,1,<50
31525,101,104,100-249
31527,5,5,<50
31530,1,1,<50
31532,1,1,<50
31533,57,59,50-99
31534,6,6,<50
31535,25,27,<50
31537,17,18,<50
31539,28,28,<50
31542,12,12,<50
31543,21,22,<50
31544,2,2,<50
31545,59,62,50-99
31546,27,29,<50
31548,63,65,50-99
31549,5,5,<50
31550,1,1,<50
31551,1,1,<50
31552,2,2,<50
31553,15,15,<50
31554,19,19,<50
31555,9,9,<50
31557,13,13,<50
31558,60,62,50-99
31560,17,18,<50
31562,7,8,<50
31563,4,4,<50
31565,8,8,<50
31566,9,11,<50
31567,2,2,<50
31568,6,7,<50
31569,14,15,<50
31576,1,1,<50
31580,1,1,<50
31588,1,1,<50
31598,8,8,<50
31601,90,91,50-99
31602,80,84,50-99
31603,4,4,<50
31604,4,4,<50
31605,54,58,50-99
31606,7,8,<50
31609,1,1,<50
31620,24,27,<50
31621,1,1,<50
31622,3,4,<50
31623,1,1,<50
31624,3,3,<50
31625,3,3,<50
31626,10,11,<50
31629,4,4,<50
31630,2,2,<50
31631,2,2,<50
31632,25,26,<50
31634,22,24,<50
31635,23,26,<50
31636,23,23,<50
31637,6,7,<50
31638,6,6,<50
31639,27,28,<50
31641,8,9,<50
31642,12,13,<50
31643,26,26,<50
31645,16,18,<50
31647,12,12,<50
31648,3,3,<50
31649,4,4,<50
31650,7,7,<50
31701,60,63,50-99
31702,4,4,<50
31703,2,2,<50
31705,109,112,100-249
31706,3,3,<50
31707,81,83,50-99
31708,3,4,<50
31709,48,48,<50
31711,3,3,<50
31712,6,6,<50
31714,18,20,<50
31716,10,11,<50
31719,28,29,<50
31720,3,3,<50
31721,76,76,50-99
31723,2,2,<50
31728,2,2,<50
31730,25,26,<50
31733,6,7,<50
31735,1,1,<50
31737,1,1,<50
31738,6,6,<50
31742,1,1,<50
31743,6,7,<50
31744,8,8,<50
31747,1,1,<50
31749,1,1,<50
31750,51,51,50-99
31756,3,3,<50
31757,29,29,<50
31763,83,85,50-99
31764,4,5,<50
31765,6,7,<50
31766,1,1,<50
31768,59,62,50-99
31771,13,14,<50
31772,1,1,<50
31773,8,8,<50
31774,19,21,<50
31775,4,4,<50
31776,7,8,<50
31778,7,7,<50
31779,25,25,<50
31780,6,7,<50
31781,3,3,<50
31782,1,2,<50
31783,1,1,<50
31784,2,2,<50
31786,1,1,<50
31787,5,5,<50
31788,18,20,<50
31789,5,5,<50
31790,4,4,<50
31791,41,42,<50
31792,80,84,50-99
31793,23,25,<50
31794,65,68,50-99
31795,4,4,<50
31796,2,2,<50
31798,4,4,<50
31799,3,3,<50
31801,9,11,<50
31803,16,17,<50
31804,16,17,<50
31805,11,11,<50
31806,8,8,<50
31807,5,5,<50
31808,35,35,<50
31810,1,1,<50
31811,10,12,<50
31812,1,1,<50
31815,5,5,<50
31816,20,20,<50
31820,32,34,<50
31822,19,19,<50
31823,2,2,<50
31824,7,7,<50
31825,4,4,<50
31826,1,1,<50
31827,5,5,<50
31829,11,11,<50
31830,5,6,<50
31831,11,11,<50
31833,24,24,<50
31836,5,5,<50
31865,1,1,<50
31878,1,1,<50
31901,13,13,<50
31902,4,4,<50
31903,73,76,50-99
31904,78,82,50-99
31905,7,8,<50
31906,77,81,50-99
31907,204,208,100-249
31908,1,1,<50
31909,94,99,50-99
31914,1,1,<50
31989,1,1,<50
32003,76,81,50-99
32004,4,4,<50
32007,1,1,<50
32008,21,22,<50
32009,8,9,<50
32011,53,55,50-99
32014,1,1,<50
32023,1,1,<50
32024,42,43,<50
32025,45,46,<50
32033,23,23,<50
32034,108,114,100-249
32035,6,6,<50
32038,28,31,<50
32040,21,22,<50
32041,5,5,<50
32043,79,83,50-99
32044,6,8,<50
32046,26,27,<50
32050,1,1,<50
32052,16,17,<50
32053,6,6,<50
32054,25,27,<50
32055,56,57,50-99
32056,8,8,<50
32058,12,12,<50
32059,12,13,<50
32060,48,51,<50
32062,12,13,<50
32063,33,34,<50
32064,17,17,<50
32065,116,121,100-249
32066,14,15,<50
32067,2,2,<50
32068,163,171,100-249
32069,1,1,<50
32071,6,6,<50
32072,1,1,<50
32073,143,146,100-249
32078,1,1,<50
32079,2,2,<50
32080,72,75,50-99
32081,41,42,<50
32082,93,100,50-99
32083,7,7,<50
32084,86,92,50-99
32085,5,5,<50
32086,85,91,50-99
32087,15,15,<50
32091,55,56,50-99
32092,94,99,50-99
32093,1,1,<50
32094,8,8,<50
32095,33,33,<50
32096,8,9,<50
32097,58,61,50-99
32102,8,8,<50
32104,1,1,<50
32110,24,25,<50
32112,20,20,<50
32113,13,13,<50
32114,106,111,100-249
32115,2,2,<50
32116,1,1,<50
32117,77,80,50-99
32118,47,49,<50
32119,53,55,50-99
32120,2,2,<50
32123,1,1,<50
32124,24,24,<50
32126,1,1,<50
32127,91,97,50-99
32128,48,49,<50
32129,51,52,50-99
32130,18,19,<50
32131,14,15,<50
32132,23,23,<50
32134,26,27,<50
32135,8,8,<50
32136,31,31,<50
32137,152,159,100-249
32138,2,2,<50
32139,2,2,<50
32140,6,7,<50
32141,49,53,<50
32145,14,15,<50
32147,4,5,<50
32148,21,23,<50
32157,1,1,<50
32158,4,5,<50
32159,70,74,50-99
32160,1,1,<50
32162,128,132,100-249
32163,44,48,<50
32164,164,170,100-249
32168,86,91,50-99
32169,30,31,<50
32170,2,2,<50
32173,3,3,<50
32174,156,163,100-249
32175,1,1,<50
32176,35,35,<50
32177,83,84,50-99
32178,5,5,<50
32179,18,20,<50
32180,5,5,<50
32181,11,12,<50
32182,2,2,<50
32183,4,5,<50
32187,12,13,<50
32189,17,18,<50
32190,1,1,<50
32192,3,3,<50
32193,4,4,<50
32195,11,11,<50
32201,1,1,<50
32202,16,16,<50
32203,5,5,<50
32204,24,25,<50
32205,98,98,50-99
32206,73,73,50-99
32207,105,107,100-249
32208,211,218,100-249
32209,214,224,100-249
32210,229,244,100-249
32211,126,131,100-249
32212,4,4,<50
32213,1,1,<50
32214,2,2,<50
32216,137,139,100-249
32217,60,62,50-99
32218,275,290,250-499
32219,60,61,50-99
32220,50,50,50-99
32221,123,127,100-249
32222,49,50,<50
32223,63,68,50-99
32224,123,130,100-249
32225,168,170,100-249
32226,67,71,50-99
32227,4,4,<50
32228,2,2,<50
32231,1,1,<50
32232,1,1,<50
32233,63,65,50-99
32234,28,31,<50
32235,1,1,<50
32238,1,1,<50
32240,2,2,<50
32241,2,2,<50
32243,1,1,<50
32244,258,267,250-499
32245,2,2,<50
32246,210,223,100-249
32247,3,3,<50
32250,76,78,50-99
32254,73,74,50-99
32255,2,2,<50
32256,154,161,100-249
32257,121,127,100-249
32258,78,78,50-99
32259,124,131,100-249
32260,1,1,<50
32266,19,21,<50
32275,1,1,<50
32277,84,87,50-99
32301,51,53,50-99
32302,2,2,<50
32303,108,112,100-249
32304,42,44,<50
32305,66,69,50-99
32306,1,1,<50
32308,54,54,50-99
32309,53,54,50-99
32310,36,38,<50
32311,44,46,<50
32312,65,69,50-99
32314,2,2,<50
32315,2,2,<50
32317,45,46,<50
32318,1,1,<50
32320,12,13,<50
32321,11,11,<50
32322,7,7,<50
32324,15,16,<50
32326,1,1,<50
32327,50,51,50-99
32328,8,8,<50
32330,6,6,<50
32331,10,10,<50
32332,1,1,<50
32333,36,38,<50
32334,2,2,<50
32335,1,1,<50
32336,2,2,<50
32337,2,2,<50
32340,23,23,<50
32341,3,3,<50
32343,13,14,<50
32344,27,29,<50
32345,1,1,<50
32346,4,4,<50
32347,31,33,<50
32348,26,29,<50
32350,4,4,<50
32351,48,53,<50
32352,15,16,<50
32353,9,9,<50
32355,1,1,<50
32358,4,5,<50
32359,6,6,<50
32361,1,1,<50
32362,1,1,<50
32370,1,1,<50
32371,1,1,<50
32401,67,67,50-99
32402,2,2,<50
32403,2,2,<50
32404,94,97,50-99
32405,71,72,50-99
32406,1,1,<50
32407,21,23,<50
32408,29,32,<50
32409,16,16,<50
32410,2,2,<50
32411,2,2,<50
32412,1,1,<50
32413,40,42,<50
32417,2,2,<50
32420,2,2,<50
32421,5,5,<50
32423,3,3,<50
32424,16,18,<50
32425,29,32,<50
32426,7,7,<50
32427,2,2,<50
32428,40,43,<50
32430,2,2,<50
32431,11,12,<50
32432,1,1,<50
32433,31,31,<50
32435,15,17,<50
32437,1,1,<50
32438,8,9,<50
32439,27,27,<50
32440,15,15,<50
32442,7,7,<50
32443,6,6,<50
32444,39,41,<50
32445,4,4,<50
32446,22,22,<50
32447,3,3,<50
32448,10,10,<50
32449,1,1,<50
32450,1,1,<50
32455,11,11,<50
32456,16,18,<50
32457,4,5,<50
32459,38,43,<50
32460,14,15,<50
32461,2,2,<50
32462,7,7,<50
32464,8,8,<50
32465,12,13,<50
32466,13,14,<50
32488,1,1,<50
32498,1,1,<50
32501,49,49,<50
32502,10,10,<50
32503,106,109,100-249
32504,40,42,<50
32505,88,91,50-99
32506,74,76,50-99
32507,84,89,50-99
32510,1,1,<50
32511,1,1,<50
32513,4,4,<50
32514,116,120,100-249
32515,1,1,<50
32518,1,1,<50
32522,2,2,<50
32524,5,5,<50
32525,2,2,<50
32526,142,149,100-249
32530,1,1,<50
32531,11,12,<50
32532,1,1,<50
32533,79,80,50-99
32534,47,49,<50
32535,14,15,<50
32536,54,59,50-99
32539,62,65,50-99
32540,3,3,<50
32541,40,42,<50
32542,4,4,<50
32544,2,2,<50
32545,1,1,<50
32547,99,102,50-99
32548,67,67,50-99
32549,7,7,<50
32550,16,18,<50
32556,1,1,<50
32557,1,1,<50
32560,3,3,<50
32561,23,27,<50
32562,2,2,<50
32563,53,55,50-99
32564,6,6,<50
32565,14,14,<50
32566,91,93,50-99
32567,11,11,<50
32568,9,9,<50
32569,27,27,<50
32570,70,74,50-99
32571,88,95,50-99
32572,1,1,<50
32575,3,3,<50
32577,21,22,<50
32578,79,84,50-99
32579,28,29,<50
32580,14,14,<50
32583,60,63,50-99
32601,32,32,<50
32602,2,2,<50
32603,3,3,<50
32605,53,54,50-99
32606,70,71,50-99
32607,71,72,50-99
32608,111,117,100-249
32609,65,67,50-99
32610,32,32,<50
32614,8,9,<50
32615,39,42,<50
32616,6,6,<50
32617,9,9,<50
32618,22,23,<50
32619,15,19,<50
32621,24,25,<50
32622,1,1,<50
32625,7,8,<50
32626,11,11,<50
32627,2,2,<50
32628,12,15,<50
32631,2,2,<50
32633,4,4,<50
32634,2,2,<50
32635,1,1,<50
32636,1,2,<50
32640,37,38,<50
32641,41,43,<50
32643,36,37,<50
32644,6,6,<50
32648,1,1,<50
32653,41,43,<50
32654,1,1,<50
32655,5,5,<50
32656,41,42,<50
32658,2,2,<50
32663,2,2,<50
32664,1,1,<50
32666,14,15,<50
32667,14,16,<50
32668,12,14,<50
32669,40,41,<50
32670,2,2,<50
32673,1,1,<50
32680,29,31,<50
32681,5,5,<50
32683,2,2,<50
32686,17,19,<50
32692,2,3,<50
32693,38,43,<50
32694,5,5,<50
32696,35,37,<50
32697,1,1,<50
32701,56,58,50-99
32702,6,6,<50
32703,130,134,100-249
32704,5,5,<50
32707,92,95,50-99
32708,94,100,50-99
32709,6,6,<50
32710,2,2,<50
32712,102,103,100-249
32713,58,65,50-99
32714,89,91,50-99
32716,3,3,<50
32717,1,1,<50
32719,2,2,<50
32720,78,80,50-99
32721,2,2,<50
32722,1,1,<50
32724,81,83,50-99
32725,130,134,100-249
32726,42,43,<50
32727,2,2,<50
32728,1,1,<50
32730,16,17,<50
32732,9,9,<50
32735,11,12,<50
32736,33,33,<50
32737,1,1,<50
32738,138,142,100-249
32739,1,1,<50
32741,1,1,<50
32744,7,8,<50
32746,103,107,100-249
32750,67,69,50-99
32751,50,52,50-99
32754,24,24,<50
32755,1,1,<50
32756,2,2,<50
32757,61,64,50-99
32759,12,12,<50
32761,1,1,<50
32762,1,1,<50
32763,57,62,50-99
32764,7,7,<50
32765,125,128,100-249
32766,31,33,<50
32767,5,5,<50
32768,1,1,<50
32771,128,133,100-249
32772,5,5,<50
32773,80,83,50-99
32774,1,1,<50
32775,1,1,<50
32776,30,30,<50
32778,54,57,50-99
32779,72,73,50-99
32780,120,125,100-249
32784,32,34,<50
32789,48,48,<50
32790,1,1,<50
32792,97,101,50-99
32793,2,2,<50
32794,2,2,<50
32795,4,4,<50
32796,62,68,50-99
32798,3,3,<50
32799,1,1,<50
32801,10,10,<50
32802,1,1,<50
32803,34,34,<50
32804,42,46,<50
32805,57,61,50-99
32806,63,64,50-99
32807,84,86,50-99
32808,155,160,100-249
32809,55,57,50-99
32810,97,99,50-99
32811,92,93,50-99
32812,90,92,50-99
