candidate_zip,broad_reason,n
33335,not_in_2020_zcta,1
33348,not_in_2020_zcta,1
33360,not_in_2020_zcta,1
33370,not_in_2020_zcta,1
33371,not_in_2020_zcta,1
33391,not_in_2020_zcta,1
33421,not_in_2020_zcta,1
33425,not_in_2020_zcta,1
33448,not_in_2020_zcta,1
33452,not_in_2020_zcta,1
33457,not_in_2020_zcta,1
33466,not_in_2020_zcta,1
33494,not_in_2020_zcta,1
33554,not_in_2020_zcta,1
33562,not_in_2020_zcta,1
33583,not_in_2020_zcta,1
33587,not_in_2020_zcta,1
33590,not_in_2020_zcta,1
33593,not_in_2020_zcta,1
33630,not_in_2020_zcta,1
33633,not_in_2020_zcta,1
33639,not_in_2020_zcta,1
33658,not_in_2020_zcta,1
33661,not_in_2020_zcta,1
33677,not_in_2020_zcta,1
33694,not_in_2020_zcta,1
33732,not_in_2020_zcta,1
33746,not_in_2020_zcta,1
33768,not_in_2020_zcta,1
33775,not_in_2020_zcta,1
33788,not_in_2020_zcta,1
33789,not_in_2020_zcta,1
33829,not_in_2020_zcta,1
33833,not_in_2020_zcta,1
33845,not_in_2020_zcta,1
33869,not_in_2020_zcta,1
33871,not_in_2020_zcta,1
33874,not_in_2020_zcta,1
33885,not_in_2020_zcta,1
33918,not_in_2020_zcta,1
33923,not_in_2020_zcta,1
33929,not_in_2020_zcta,1
33932,not_in_2020_zcta,1
33938,not_in_2020_zcta,1
33949,not_in_2020_zcta,1
33951,not_in_2020_zcta,1
33979,not_in_2020_zcta,1
34013,not_in_2020_zcta,1
34043,not_in_2020_zcta,1
34089,not_in_2020_zcta,1
34111,not_in_2020_zcta,1
34136,not_in_2020_zcta,1
34184,not_in_2020_zcta,1
34185,not_in_2020_zcta,1
34204,not_in_2020_zcta,1
34214,not_in_2020_zcta,1
34225,not_in_2020_zcta,1
34226,not_in_2020_zcta,1
34230,not_in_2020_zcta,1
34258,not_in_2020_zcta,1
34265,not_in_2020_zcta,1
34270,not_in_2020_zcta,1
34274,not_in_2020_zcta,1
34326,not_in_2020_zcta,1
34328,not_in_2020_zcta,1
34329,not_in_2020_zcta,1
34342,not_in_2020_zcta,1
34379,not_in_2020_zcta,1
34410,not_in_2020_zcta,1
34412,not_in_2020_zcta,1
34416,not_in_2020_zcta,1
34417,not_in_2020_zcta,1
34423,not_in_2020_zcta,1
34443,not_in_2020_zcta,1
34451,not_in_2020_zcta,1
34455,not_in_2020_zcta,1
34462,not_in_2020_zcta,1
34466,not_in_2020_zcta,1
34483,not_in_2020_zcta,1
34489,not_in_2020_zcta,1
34490,not_in_2020_zcta,1
34532,not_in_2020_zcta,1
34546,not_in_2020_zcta,1
34573,not_in_2020_zcta,1
34592,not_in_2020_zcta,1
34593,not_in_2020_zcta,1
34618,not_in_2020_zcta,1
34641,not_in_2020_zcta,1
34642,not_in_2020_zcta,1
34680,not_in_2020_zcta,1
34686,not_in_2020_zcta,1
34694,not_in_2020_zcta,1
34706,not_in_2020_zcta,1
34738,not_in_2020_zcta,1
34765,not_in_2020_zcta,1
34770,not_in_2020_zcta,1
34863,not_in_2020_zcta,1
34893,not_in_2020_zcta,1
34894,not_in_2020_zcta,1
34900,not_in_2020_zcta,1
34948,not_in_2020_zcta,1
34958,not_in_2020_zcta,1
34963,not_in_2020_zcta,1
34966,not_in_2020_zcta,1
34992,not_in_2020_zcta,1
35002,not_in_2020_zcta,1
35017,not_in_2020_zcta,1
35024,not_in_2020_zcta,1
35105,not_in_2020_zcta,1
35122,not_in_2020_zcta,1
35129,not_in_2020_zcta,1
35142,not_in_2020_zcta,1
35170,not_in_2020_zcta,1
35182,not_in_2020_zcta,1
35200,not_in_2020_zcta,1
35219,not_in_2020_zcta,1
35225,not_in_2020_zcta,1
35227,not_in_2020_zcta,1
35240,not_in_2020_zcta,1
35245,not_in_2020_zcta,1
35256,not_in_2020_zcta,1
35259,not_in_2020_zcta,1
35264,not_in_2020_zcta,1
35265,not_in_2020_zcta,1
35268,not_in_2020_zcta,1
35288,not_in_2020_zcta,1
35363,not_in_2020_zcta,1
35407,not_in_2020_zcta,1
35408,not_in_2020_zcta,1
35411,not_in_2020_zcta,1
35424,not_in_2020_zcta,1
35436,not_in_2020_zcta,1
35440,not_in_2020_zcta,1
35449,not_in_2020_zcta,1
35468,not_in_2020_zcta,1
35471,not_in_2020_zcta,1
35486,not_in_2020_zcta,1
35500,not_in_2020_zcta,1
35527,not_in_2020_zcta,1
35617,not_in_2020_zcta,1
35655,not_in_2020_zcta,1
35678,not_in_2020_zcta,1
35683,not_in_2020_zcta,1
35703,not_in_2020_zcta,1
35708,not_in_2020_zcta,1
35715,not_in_2020_zcta,1
35719,not_in_2020_zcta,1
35726,not_in_2020_zcta,1
35742,not_in_2020_zcta,1
35767,not_in_2020_zcta,1
35782,not_in_2020_zcta,1
35788,not_in_2020_zcta,1
35793,not_in_2020_zcta,1
35804,not_in_2020_zcta,1
35814,not_in_2020_zcta,1
35832,not_in_2020_zcta,1
35873,not_in_2020_zcta,1
35908,not_in_2020_zcta,1
35931,not_in_2020_zcta,1
35935,not_in_2020_zcta,1
35964,not_in_2020_zcta,1
36001,not_in_2020_zcta,1
36018,not_in_2020_zcta,1
36023,not_in_2020_zcta,1
36044,not_in_2020_zcta,1
36056,not_in_2020_zcta,1
36084,not_in_2020_zcta,1
36122,not_in_2020_zcta,1
36124,not_in_2020_zcta,1
36126,not_in_2020_zcta,1
36144,not_in_2020_zcta,1
36150,not_in_2020_zcta,1
36175,not_in_2020_zcta,1
36210,not_in_2020_zcta,1
36211,not_in_2020_zcta,1
36216,not_in_2020_zcta,1
36246,not_in_2020_zcta,1
36252,not_in_2020_zcta,1
36257,not_in_2020_zcta,1
36275,not_in_2020_zcta,1
36284,not_in_2020_zcta,1
36290,not_in_2020_zcta,1
36300,not_in_2020_zcta,1
36304,not_in_2020_zcta,1
36348,not_in_2020_zcta,1
36363,not_in_2020_zcta,1
36380,not_in_2020_zcta,1
36386,not_in_2020_zcta,1
36394,not_in_2020_zcta,1
36409,not_in_2020_zcta,1
36424,not_in_2020_zcta,1
36466,not_in_2020_zcta,1
36469,not_in_2020_zcta,1
36501,not_in_2020_zcta,1
36554,not_in_2020_zcta,1
36577,not_in_2020_zcta,1
36600,not_in_2020_zcta,1
36628,not_in_2020_zcta,1
36633,not_in_2020_zcta,1
36640,not_in_2020_zcta,1
36643,not_in_2020_zcta,1
36670,not_in_2020_zcta,1
36671,not_in_2020_zcta,1
36672,not_in_2020_zcta,1
36687,not_in_2020_zcta,1
36696,not_in_2020_zcta,1
36739,not_in_2020_zcta,1
36780,not_in_2020_zcta,1
36781,not_in_2020_zcta,1
36787,not_in_2020_zcta,1
36806,not_in_2020_zcta,1
36810,not_in_2020_zcta,1
36896,not_in_2020_zcta,1
36909,not_in_2020_zcta,1
36929,not_in_2020_zcta,1
36968,not_in_2020_zcta,1
36969,not_in_2020_zcta,1
36995,not_in_2020_zcta,1
36999,not_in_2020_zcta,1
37006,not_in_2020_zcta,1
37024,not_in_2020_zcta,1
37041,not_in_2020_zcta,1
37089,not_in_2020_zcta,1
37111,not_in_2020_zcta,1
37112,not_in_2020_zcta,1
37147,not_in_2020_zcta,1
37155,not_in_2020_zcta,1
37200,not_in_2020_zcta,1
37202,not_in_2020_zcta,1
37227,not_in_2020_zcta,1
37229,not_in_2020_zcta,1
37235,not_in_2020_zcta,1
37294,not_in_2020_zcta,1
37314,not_in_2020_zcta,1
37378,not_in_2020_zcta,1
37382,not_in_2020_zcta,1
37392,not_in_2020_zcta,1
37401,not_in_2020_zcta,1
37438,not_in_2020_zcta,1
37441,not_in_2020_zcta,1
37448,not_in_2020_zcta,1
37482,not_in_2020_zcta,1
37501,not_in_2020_zcta,1
37526,not_in_2020_zcta,1
37533,not_in_2020_zcta,1
37607,not_in_2020_zcta,1
37776,not_in_2020_zcta,1
37786,not_in_2020_zcta,1
37816,not_in_2020_zcta,1
37834,not_in_2020_zcta,1
37905,not_in_2020_zcta,1
37933,not_in_2020_zcta,1
37939,not_in_2020_zcta,1
37964,not_in_2020_zcta,1
37987,not_in_2020_zcta,1
37998,not_in_2020_zcta,1
38014,not_in_2020_zcta,1
38027,not_in_2020_zcta,1
38035,not_in_2020_zcta,1
38056,not_in_2020_zcta,1
38086,not_in_2020_zcta,1
38102,not_in_2020_zcta,1
38124,not_in_2020_zcta,1
38136,not_in_2020_zcta,1
38144,not_in_2020_zcta,1
38145,not_in_2020_zcta,1
38166,not_in_2020_zcta,1
38168,not_in_2020_zcta,1
38184,not_in_2020_zcta,1
38191,not_in_2020_zcta,1
38204,not_in_2020_zcta,1
38205,not_in_2020_zcta,1
38208,not_in_2020_zcta,1
38281,not_in_2020_zcta,1
38297,not_in_2020_zcta,1
38308,not_in_2020_zcta,1
38403,not_in_2020_zcta,1
38510,not_in_2020_zcta,1
38531,not_in_2020_zcta,1
38538,not_in_2020_zcta,1
38540,not_in_2020_zcta,1
38615,not_in_2020_zcta,1
38616,not_in_2020_zcta,1
38640,not_in_2020_zcta,1
38662,not_in_2020_zcta,1
38678,not_in_2020_zcta,1
38702,not_in_2020_zcta,1
38706,not_in_2020_zcta,1
38724,not_in_2020_zcta,1
38752,not_in_2020_zcta,1
38766,not_in_2020_zcta,1
38809,not_in_2020_zcta,1
38812,not_in_2020_zcta,1
38861,not_in_2020_zcta,1
38886,not_in_2020_zcta,1
38893,not_in_2020_zcta,1
38904,not_in_2020_zcta,1
38906,not_in_2020_zcta,1
39005,not_in_2020_zcta,1
39006,not_in_2020_zcta,1
39053,not_in_2020_zcta,1
39076,not_in_2020_zcta,1
39080,not_in_2020_zcta,1
39102,not_in_2020_zcta,1
39122,not_in_2020_zcta,1
39139,not_in_2020_zcta,1
39190,not_in_2020_zcta,1
39196,not_in_2020_zcta,1
39236,not_in_2020_zcta,1
39279,not_in_2020_zcta,1
39292,not_in_2020_zcta,1
39296,not_in_2020_zcta,1
39304,not_in_2020_zcta,1
39331,not_in_2020_zcta,1
39333,not_in_2020_zcta,1
39370,not_in_2020_zcta,1
39391,not_in_2020_zcta,1
39405,not_in_2020_zcta,1
39416,not_in_2020_zcta,1
39424,not_in_2020_zcta,1
39436,not_in_2020_zcta,1
39442,not_in_2020_zcta,1
39445,not_in_2020_zcta,1
39448,not_in_2020_zcta,1
39502,not_in_2020_zcta,1
39504,not_in_2020_zcta,1
39514,not_in_2020_zcta,1
39518,not_in_2020_zcta,1
39535,not_in_2020_zcta,1
39537,not_in_2020_zcta,1
39554,not_in_2020_zcta,1
39566,not_in_2020_zcta,1
39584,not_in_2020_zcta,1
39585,not_in_2020_zcta,1
39602,not_in_2020_zcta,1
39603,not_in_2020_zcta,1
39614,not_in_2020_zcta,1
39627,not_in_2020_zcta,1
39632,not_in_2020_zcta,1
39650,not_in_2020_zcta,1
39651,not_in_2020_zcta,1
39655,not_in_2020_zcta,1
39671,not_in_2020_zcta,1
39676,not_in_2020_zcta,1
39818,not_in_2020_zcta,1
39847,not_in_2020_zcta,1
39909,not_in_2020_zcta,1
39940,not_in_2020_zcta,1
39999,not_in_2020_zcta,1
40001,not_in_2020_zcta,1
40018,not_in_2020_zcta,1
40029,not_in_2020_zcta,1
40030,not_in_2020_zcta,1
40048,not_in_2020_zcta,1
40086,not_in_2020_zcta,1
40092,not_in_2020_zcta,1
40094,not_in_2020_zcta,1
40164,not_in_2020_zcta,1
40188,not_in_2020_zcta,1
40200,not_in_2020_zcta,1
40225,not_in_2020_zcta,1
40227,not_in_2020_zcta,1
40233,not_in_2020_zcta,1
40244,not_in_2020_zcta,1
40251,not_in_2020_zcta,1
40257,not_in_2020_zcta,1
40266,not_in_2020_zcta,1
40269,not_in_2020_zcta,1
40275,not_in_2020_zcta,1
40303,not_in_2020_zcta,1
40321,not_in_2020_zcta,1
40323,not_in_2020_zcta,1
40335,not_in_2020_zcta,1
40401,not_in_2020_zcta,1
40415,not_in_2020_zcta,1
40432,not_in_2020_zcta,1
40465,not_in_2020_zcta,1
40471,not_in_2020_zcta,1
40500,not_in_2020_zcta,1
40512,not_in_2020_zcta,1
40523,not_in_2020_zcta,1
40553,not_in_2020_zcta,1
40560,not_in_2020_zcta,1
40576,not_in_2020_zcta,1
40586,not_in_2020_zcta,1
40591,not_in_2020_zcta,1
40633,not_in_2020_zcta,1
40637,not_in_2020_zcta,1
40712,not_in_2020_zcta,1
40745,not_in_2020_zcta,1
40755,not_in_2020_zcta,1
40850,not_in_2020_zcta,1
40944,not_in_2020_zcta,1
40955,not_in_2020_zcta,1
41037,not_in_2020_zcta,1
41047,not_in_2020_zcta,1
41065,not_in_2020_zcta,1
41089,not_in_2020_zcta,1
41104,not_in_2020_zcta,1
41173,not_in_2020_zcta,1
41176,not_in_2020_zcta,1
41213,not_in_2020_zcta,1
41304,not_in_2020_zcta,1
41316,not_in_2020_zcta,1
41344,not_in_2020_zcta,1
41357,not_in_2020_zcta,1
41409,not_in_2020_zcta,1
41410,not_in_2020_zcta,1
41419,not_in_2020_zcta,1
41552,not_in_2020_zcta,1
41716,not_in_2020_zcta,1
41798,not_in_2020_zcta,1
41803,not_in_2020_zcta,1
41818,not_in_2020_zcta,1
42102,not_in_2020_zcta,1
42107,not_in_2020_zcta,1
42142,not_in_2020_zcta,1
42150,not_in_2020_zcta,1
42158,not_in_2020_zcta,1
42302,not_in_2020_zcta,1
42305,not_in_2020_zcta,1
42309,not_in_2020_zcta,1
42391,not_in_2020_zcta,1
42457,not_in_2020_zcta,1
42515,not_in_2020_zcta,1
42588,not_in_2020_zcta,1
42641,not_in_2020_zcta,1
42707,not_in_2020_zcta,1
42711,not_in_2020_zcta,1
42719,not_in_2020_zcta,1
42736,not_in_2020_zcta,1
42777,not_in_2020_zcta,1
43000,not_in_2020_zcta,1
43182,not_in_2020_zcta,1
43189,not_in_2020_zcta,1
43199,not_in_2020_zcta,1
43234,not_in_2020_zcta,1
43236,not_in_2020_zcta,1
43273,not_in_2020_zcta,1
43290,not_in_2020_zcta,1
43301,not_in_2020_zcta,1
43313,not_in_2020_zcta,1
43349,not_in_2020_zcta,1
43353,not_in_2020_zcta,1
43453,not_in_2020_zcta,1
43621,not_in_2020_zcta,1
43647,not_in_2020_zcta,1
43650,not_in_2020_zcta,1
43666,not_in_2020_zcta,1
43671,not_in_2020_zcta,1
43801,not_in_2020_zcta,1
43831,not_in_2020_zcta,1
44013,not_in_2020_zcta,1
44033,not_in_2020_zcta,1
44034,not_in_2020_zcta,1
44061,not_in_2020_zcta,1
44181,not_in_2020_zcta,1
44205,not_in_2020_zcta,1
44317,not_in_2020_zcta,1
44323,not_in_2020_zcta,1
44326,not_in_2020_zcta,1
44331,not_in_2020_zcta,1
44414,not_in_2020_zcta,1
44480,not_in_2020_zcta,1
44482,not_in_2020_zcta,1
44513,not_in_2020_zcta,1
44526,not_in_2020_zcta,1
44537,not_in_2020_zcta,1
44540,not_in_2020_zcta,1
44587,not_in_2020_zcta,1
44604,not_in_2020_zcta,1
44636,not_in_2020_zcta,1
44727,not_in_2020_zcta,1
44779,not_in_2020_zcta,1
44871,not_in_2020_zcta,1
44873,not_in_2020_zcta,1
44912,not_in_2020_zcta,1
45012,not_in_2020_zcta,1
45016,not_in_2020_zcta,1
45018,not_in_2020_zcta,1
45060,not_in_2020_zcta,1
45104,not_in_2020_zcta,1
45139,not_in_2020_zcta,1
45145,not_in_2020_zcta,1
45257,not_in_2020_zcta,1
45258,not_in_2020_zcta,1
45413,not_in_2020_zcta,1
45442,not_in_2020_zcta,1
45446,not_in_2020_zcta,1
45472,not_in_2020_zcta,1
45475,not_in_2020_zcta,1
45489,not_in_2020_zcta,1
45564,not_in_2020_zcta,1
45713,not_in_2020_zcta,1
45839,not_in_2020_zcta,1
45904,not_in_2020_zcta,1
45952,not_in_2020_zcta,1
46003,not_in_2020_zcta,1
46018,not_in_2020_zcta,1
46026,not_in_2020_zcta,1
46042,not_in_2020_zcta,1
46043,not_in_2020_zcta,1
46067,not_in_2020_zcta,1
46080,not_in_2020_zcta,1
46119,not_in_2020_zcta,1
46132,not_in_2020_zcta,1
46153,not_in_2020_zcta,1
46212,not_in_2020_zcta,1
46213,not_in_2020_zcta,1
46230,not_in_2020_zcta,1
46232,not_in_2020_zcta,1
46238,not_in_2020_zcta,1
46242,not_in_2020_zcta,1
46248,not_in_2020_zcta,1
46251,not_in_2020_zcta,1
46253,not_in_2020_zcta,1
46255,not_in_2020_zcta,1
46258,not_in_2020_zcta,1
46265,not_in_2020_zcta,1
46283,not_in_2020_zcta,1
46291,not_in_2020_zcta,1
46293,not_in_2020_zcta,1
46308,not_in_2020_zcta,1
46317,not_in_2020_zcta,1
46325,not_in_2020_zcta,1
46326,not_in_2020_zcta,1
46328,not_in_2020_zcta,1
46344,not_in_2020_zcta,1
46357,not_in_2020_zcta,1
46361,not_in_2020_zcta,1
46362,not_in_2020_zcta,1
46367,not_in_2020_zcta,1
46453,not_in_2020_zcta,1
46454,not_in_2020_zcta,1
46505,not_in_2020_zcta,1
46527,not_in_2020_zcta,1
46529,not_in_2020_zcta,1
46546,not_in_2020_zcta,1
46632,not_in_2020_zcta,1
46634,not_in_2020_zcta,1
46756,not_in_2020_zcta,1
46768,not_in_2020_zcta,1
46775,not_in_2020_zcta,1
46837,not_in_2020_zcta,1
46850,not_in_2020_zcta,1
46853,not_in_2020_zcta,1
46862,not_in_2020_zcta,1
46867,not_in_2020_zcta,1
46885,not_in_2020_zcta,1
46895,not_in_2020_zcta,1
46972,not_in_2020_zcta,1
46976,not_in_2020_zcta,1
47074,not_in_2020_zcta,1
47079,not_in_2020_zcta,1
47146,not_in_2020_zcta,1
47151,not_in_2020_zcta,1
47257,not_in_2020_zcta,1
47286,not_in_2020_zcta,1
47307,not_in_2020_zcta,1
47328,not_in_2020_zcta,1
47402,not_in_2020_zcta,1
47407,not_in_2020_zcta,1
47426,not_in_2020_zcta,1
47442,not_in_2020_zcta,1
47447,not_in_2020_zcta,1
47463,not_in_2020_zcta,1
47484,not_in_2020_zcta,1
47533,not_in_2020_zcta,1
47556,not_in_2020_zcta,1
47636,not_in_2020_zcta,1
47693,not_in_2020_zcta,1
47717,not_in_2020_zcta,1
47730,not_in_2020_zcta,1
47747,not_in_2020_zcta,1
47751,not_in_2020_zcta,1
47772,not_in_2020_zcta,1
47936,not_in_2020_zcta,1
47979,not_in_2020_zcta,1
48046,not_in_2020_zcta,1
48056,not_in_2020_zcta,1
48090,not_in_2020_zcta,1
48112,not_in_2020_zcta,1
48115,not_in_2020_zcta,1
48129,not_in_2020_zcta,1
48132,not_in_2020_zcta,1
48136,not_in_2020_zcta,1
48181,not_in_2020_zcta,1
48232,not_in_2020_zcta,1
48268,not_in_2020_zcta,1
48273,not_in_2020_zcta,1
48277,not_in_2020_zcta,1
48288,not_in_2020_zcta,1
48298,not_in_2020_zcta,1
48321,not_in_2020_zcta,1
48325,not_in_2020_zcta,1
48333,not_in_2020_zcta,1
48347,not_in_2020_zcta,1
48376,not_in_2020_zcta,1
48431,not_in_2020_zcta,1
48492,not_in_2020_zcta,1
48512,not_in_2020_zcta,1
48515,not_in_2020_zcta,1
48575,not_in_2020_zcta,1
48608,not_in_2020_zcta,1
48702,not_in_2020_zcta,1
48707,not_in_2020_zcta,1
48764,not_in_2020_zcta,1
48944,not_in_2020_zcta,1
49023,not_in_2020_zcta,1
49081,not_in_2020_zcta,1
49109,not_in_2020_zcta,1
49135,not_in_2020_zcta,1
49204,not_in_2020_zcta,1
49206,not_in_2020_zcta,1
49260,not_in_2020_zcta,1
49390,not_in_2020_zcta,1
49391,not_in_2020_zcta,1
49396,not_in_2020_zcta,1
49439,not_in_2020_zcta,1
49465,not_in_2020_zcta,1
49470,not_in_2020_zcta,1
49479,not_in_2020_zcta,1
49483,not_in_2020_zcta,1
49510,not_in_2020_zcta,1
49514,not_in_2020_zcta,1
49541,not_in_2020_zcta,1
49549,not_in_2020_zcta,1
49552,not_in_2020_zcta,1
49592,not_in_2020_zcta,1
49666,not_in_2020_zcta,1
49711,not_in_2020_zcta,1
49734,not_in_2020_zcta,1
49933,not_in_2020_zcta,1
50024,not_in_2020_zcta,1
50178,not_in_2020_zcta,1
50203,not_in_2020_zcta,1
50215,not_in_2020_zcta,1
50259,not_in_2020_zcta,1
50301,not_in_2020_zcta,1
50306,not_in_2020_zcta,1
50332,not_in_2020_zcta,1
50402,not_in_2020_zcta,1
50499,not_in_2020_zcta,1
50704,not_in_2020_zcta,1
50706,not_in_2020_zcta,1
50738,not_in_2020_zcta,1
50912,not_in_2020_zcta,1
51083,not_in_2020_zcta,1
51176,not_in_2020_zcta,1
51257,not_in_2020_zcta,1
51265,not_in_2020_zcta,1
51607,not_in_2020_zcta,1
51868,not_in_2020_zcta,1
52004,not_in_2020_zcta,1
52304,not_in_2020_zcta,1
52331,not_in_2020_zcta,1
52412,not_in_2020_zcta,1
52515,not_in_2020_zcta,1
52522,not_in_2020_zcta,1
52541,not_in_2020_zcta,1
52564,not_in_2020_zcta,1
52592,not_in_2020_zcta,1
52617,not_in_2020_zcta,1
52665,not_in_2020_zcta,1
52690,not_in_2020_zcta,1
52785,not_in_2020_zcta,1
52805,not_in_2020_zcta,1
53008,not_in_2020_zcta,1
53028,not_in_2020_zcta,1
53043,not_in_2020_zcta,1
53056,not_in_2020_zcta,1
53131,not_in_2020_zcta,1
53171,not_in_2020_zcta,1
53180,not_in_2020_zcta,1
53232,not_in_2020_zcta,1
53234,not_in_2020_zcta,1
53266,not_in_2020_zcta,1
53286,not_in_2020_zcta,1
53290,not_in_2020_zcta,1
53313,not_in_2020_zcta,1
53412,not_in_2020_zcta,1
53420,not_in_2020_zcta,1
53542,not_in_2020_zcta,1
53596,not_in_2020_zcta,1
53632,not_in_2020_zcta,1
53723,not_in_2020_zcta,1
53725,not_in_2020_zcta,1
53902,not_in_2020_zcta,1
53945,not_in_2020_zcta,1
54067,not_in_2020_zcta,1
54089,not_in_2020_zcta,1
54244,not_in_2020_zcta,1
54306,not_in_2020_zcta,1
54378,not_in_2020_zcta,1
54392,not_in_2020_zcta,1
54429,not_in_2020_zcta,1
54571,not_in_2020_zcta,1
54596,not_in_2020_zcta,1
54702,not_in_2020_zcta,1
54735,not_in_2020_zcta,1
54789,not_in_2020_zcta,1
54890,not_in_2020_zcta,1
54919,not_in_2020_zcta,1
54934,not_in_2020_zcta,1
54999,not_in_2020_zcta,1
55015,not_in_2020_zcta,1
55059,not_in_2020_zcta,1
55093,not_in_2020_zcta,1
55131,not_in_2020_zcta,1
55201,not_in_2020_zcta,1
55214,not_in_2020_zcta,1
55215,not_in_2020_zcta,1
55292,not_in_2020_zcta,1
55323,not_in_2020_zcta,1
55326,not_in_2020_zcta,1
55348,not_in_2020_zcta,1
55361,not_in_2020_zcta,1
55377,not_in_2020_zcta,1
55440,not_in_2020_zcta,1
55468,not_in_2020_zcta,1
55472,not_in_2020_zcta,1
55476,not_in_2020_zcta,1
55633,not_in_2020_zcta,1
55647,not_in_2020_zcta,1
55714,not_in_2020_zcta,1
55881,not_in_2020_zcta,1
55937,not_in_2020_zcta,1
55996,not_in_2020_zcta,1
56000,not_in_2020_zcta,1
56109,not_in_2020_zcta,1
56177,not_in_2020_zcta,1
56302,not_in_2020_zcta,1
56388,not_in_2020_zcta,1
56404,not_in_2020_zcta,1
56428,not_in_2020_zcta,1
56445,not_in_2020_zcta,1
56561,not_in_2020_zcta,1
56625,not_in_2020_zcta,1
56740,not_in_2020_zcta,1
56784,not_in_2020_zcta,1
56832,not_in_2020_zcta,1
56917,not_in_2020_zcta,1
57100,not_in_2020_zcta,1
57119,not_in_2020_zcta,1
57209,not_in_2020_zcta,1
57352,not_in_2020_zcta,1
57390,not_in_2020_zcta,1
57507,not_in_2020_zcta,1
57510,not_in_2020_zcta,1
57526,not_in_2020_zcta,1
57535,not_in_2020_zcta,1
57707,not_in_2020_zcta,1
57918,not_in_2020_zcta,1
58014,not_in_2020_zcta,1
58037,not_in_2020_zcta,1
58070,not_in_2020_zcta,1
58087,not_in_2020_zcta,1
58178,not_in_2020_zcta,1
58302,not_in_2020_zcta,1
58408,not_in_2020_zcta,1
58489,not_in_2020_zcta,1
58719,not_in_2020_zcta,1
58903,not_in_2020_zcta,1
59108,not_in_2020_zcta,1
59109,not_in_2020_zcta,1
59406,not_in_2020_zcta,1
59504,not_in_2020_zcta,1
59561,not_in_2020_zcta,1
59609,not_in_2020_zcta,1
59624,not_in_2020_zcta,1
59705,not_in_2020_zcta,1
59805,not_in_2020_zcta,1
59849,not_in_2020_zcta,1
59938,not_in_2020_zcta,1
60001,not_in_2020_zcta,1
60009,not_in_2020_zcta,1
60011,not_in_2020_zcta,1
60024,not_in_2020_zcta,1
60027,not_in_2020_zcta,1
60049,not_in_2020_zcta,1
60054,not_in_2020_zcta,1
60057,not_in_2020_zcta,1
60058,not_in_2020_zcta,1
60059,not_in_2020_zcta,1
60079,not_in_2020_zcta,1
60080,not_in_2020_zcta,1
60082,not_in_2020_zcta,1
60086,not_in_2020_zcta,1
60095,not_in_2020_zcta,1
60138,not_in_2020_zcta,1
60166,not_in_2020_zcta,1
60216,not_in_2020_zcta,1
60220,not_in_2020_zcta,1
60221,not_in_2020_zcta,1
60228,not_in_2020_zcta,1
60229,not_in_2020_zcta,1
60231,not_in_2020_zcta,1
60239,not_in_2020_zcta,1
60260,not_in_2020_zcta,1
60268,not_in_2020_zcta,1
60303,not_in_2020_zcta,1
60348,not_in_2020_zcta,1
60362,not_in_2020_zcta,1
60405,not_in_2020_zcta,1
60427,not_in_2020_zcta,1
60454,not_in_2020_zcta,1
60488,not_in_2020_zcta,1
60494,not_in_2020_zcta,1
60535,not_in_2020_zcta,1
60547,not_in_2020_zcta,1
60562,not_in_2020_zcta,1
60571,not_in_2020_zcta,1
60594,not_in_2020_zcta,1
60595,not_in_2020_zcta,1
60635,not_in_2020_zcta,1
60648,not_in_2020_zcta,1
60662,not_in_2020_zcta,1
60664,not_in_2020_zcta,1
60666,not_in_2020_zcta,1
60674,not_in_2020_zcta,1
60675,not_in_2020_zcta,1
60683,not_in_2020_zcta,1
60691,not_in_2020_zcta,1
60694,not_in_2020_zcta,1
60699,not_in_2020_zcta,1
60715,not_in_2020_zcta,1
60806,not_in_2020_zcta,1
60821,not_in_2020_zcta,1
61023,not_in_2020_zcta,1
61055,not_in_2020_zcta,1
61132,not_in_2020_zcta,1
61144,not_in_2020_zcta,1
61202,not_in_2020_zcta,1
61269,not_in_2020_zcta,1
61481,not_in_2020_zcta,1
61504,not_in_2020_zcta,1
61583,not_in_2020_zcta,1
61608,not_in_2020_zcta,1
61617,not_in_2020_zcta,1
61642,not_in_2020_zcta,1
61660,not_in_2020_zcta,1
61886,not_in_2020_zcta,1
61901,not_in_2020_zcta,1
61905,not_in_2020_zcta,1
62065,not_in_2020_zcta,1
62070,not_in_2020_zcta,1
62125,not_in_2020_zcta,1
62148,not_in_2020_zcta,1
62252,not_in_2020_zcta,1
62259,not_in_2020_zcta,1
62306,not_in_2020_zcta,1
62524,not_in_2020_zcta,1
62525,not_in_2020_zcta,1
62528,not_in_2020_zcta,1
62585,not_in_2020_zcta,1
62592,not_in_2020_zcta,1
62605,not_in_2020_zcta,1
62636,not_in_2020_zcta,1
62705,not_in_2020_zcta,1
62756,not_in_2020_zcta,1
62792,not_in_2020_zcta,1
62857,not_in_2020_zcta,1
62929,not_in_2020_zcta,1
63002,not_in_2020_zcta,1
63008,not_in_2020_zcta,1
63093,not_in_2020_zcta,1
63148,not_in_2020_zcta,1
63163,not_in_2020_zcta,1
63177,not_in_2020_zcta,1
63178,not_in_2020_zcta,1
63187,not_in_2020_zcta,1
63201,not_in_2020_zcta,1
63216,not_in_2020_zcta,1
63264,not_in_2020_zcta,1
