year,pollutant,tract_geoid,value,days,missing_values,nearest_fill_days
2015,o3,17031801300,37.9644754515595,365,0,0
2015,o3,17031230800,34.4416443488369,365,0,365
2015,o3,17031222900,33.9863018762984,365,0,365
2015,o3,17031222800,34.4416443488369,365,0,365
2015,o3,17031221600,34.76986353181,365,0,365
2015,o3,17031210800,33.9769868076664,365,0,365
2015,o3,17031242400,33.0312333689161,365,0,365
2015,o3,17031241100,34.7350690107435,365,0,0
2015,o3,17031061200,34.1320553031278,365,0,0
2015,o3,17031050300,35.0498635359823,365,0,0
2015,o3,17031040300,33.8264388602176,365,0,0
2015,o3,17031030400,35.1501375100792,365,0,0
2015,o3,17031020400,34.8671238072319,365,0,0
2015,o3,17031191000,34.6547950369446,365,0,365
2015,o3,17031161000,34.3301374978603,365,0,0
2015,o3,17031160800,34.1909594135946,365,0,0
2015,o3,17031150600,33.9860279036916,365,0,0
2015,o3,17031130300,35.1065758655945,365,0,0
2015,o3,17031110200,34.8690416154796,365,0,0
2015,o3,17031081500,31.9736991065822,365,0,365
2015,o3,17031080400,34.398356676959,365,0,0
2015,o3,17031070700,34.1552059884043,365,0,0
2015,o3,17031030702,35.1876717572139,365,0,365
2015,o3,17031063400,32.6591785688515,365,0,365
2015,o3,17031071800,34.0243840686467,365,0,365
2015,o3,17031220701,33.9660279033935,365,0,365
2015,o3,17031838200,33.8317813260506,365,0,0
2015,o3,17031010502,33.0495895335732,365,0,365
2015,o3,17031804405,33.6342470765318,365,0,365
2015,o3,17031825304,36.7707539725845,365,0,0
2015,o3,17031190701,34.4608224313145,365,0,0
2015,o3,17031251700,34.6720553111744,365,0,365
2015,o3,17031310300,34.0049320135623,365,0,365
2015,o3,17031520600,34.7720553126645,365,0,0
2015,o3,17031670500,31.8605484199647,365,0,365
2015,o3,17031671900,34.9227402464168,365,0,0
2015,o3,17031813701,33.0780826846827,365,0,365
2015,o3,17031802003,37.7779001063136,365,0,0
2015,o3,17031831300,34.4583566778531,365,0,365
2015,o3,17031835800,34.7536991480075,365,0,365
2015,o3,17031829903,36.9194526049372,365,0,0
2015,o3,17031844600,33.2986306331746,365,0,365
2015,o3,17031803604,37.115616991422,365,0,0
2015,o3,17031803005,36.7830142467398,365,0,0
2015,o3,17031802504,37.4596352613884,365,0,0
2015,o3,17031804508,35.7369868338925,365,0,0
2015,o3,17031804000,36.4953430095764,365,0,0
2015,o3,17031770602,35.5397265569805,365,0,0
2015,o3,17031839600,35.0652060019643,365,0,0
2015,o3,17031802100,37.3406854879264,365,0,0
2015,o3,17031801603,35.6967813538413,365,0,0
2015,o3,17031800400,36.6304115047398,365,0,0
2015,o3,17031230900,34.3575347585425,365,0,0
2015,o3,17031230200,34.3575347585425,365,0,365
2015,o3,17031222600,33.4978087183343,365,0,365
2015,o3,17031220400,34.1923292766287,365,0,0
2015,o3,17031210700,33.9769868076664,365,0,365
2015,o3,17031250200,34.5260279117382,365,0,0
2015,o3,17031240800,33.4841100879932,365,0,365
2015,o3,17031062300,34.6857539415155,365,0,0
2015,o3,17031061500,34.1320553031278,365,0,365
2015,o3,17031832100,32.7602744607689,365,0,365
2015,o3,17031050900,34.6860279141224,365,0,365
2015,o3,17031050600,33.8827402309196,365,0,365
2015,o3,17031040202,35.2010964149482,365,0,0
2015,o3,17031031900,34.910137506503,365,0,365
2015,o3,17031031502,34.1942470848765,365,0,365
2015,o3,17031030300,35.1501375100792,365,0,365
2015,o3,17031020901,35.1120553177309,365,0,365
2015,o3,17031020302,34.8671238072319,365,0,365
2015,o3,17031200402,34.3838361287974,365,0,0
2015,o3,17031190900,34.5098635279357,365,0,365
2015,o3,17031190402,34.7180827091206,365,0,365
2015,o3,17031190100,34.7493155862983,365,0,365
2015,o3,17031170600,34.7882196964671,365,0,0
2015,o3,17031160601,33.6989046117419,365,0,0
2015,o3,17031160100,34.8827402458207,365,0,365
2015,o3,17031150800,32.852603229268,365,0,0
2015,o3,17031140400,34.789863532108,365,0,0
