time_days,years_since_listing,cumulative_incidence,quartile,event,pollutant,quartile_group,quartile_label,WL_ORG,organ
1217.5,3.3333333333333335,0.060410544607281694,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb),KP,Kidney-pancreas
1247.9375,3.4166666666666665,0.06156815825015838,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb),KP,Kidney-pancreas
1278.375,3.5,0.06449559261129295,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb),KP,Kidney-pancreas
1308.8125,3.5833333333333335,0.0649350778578354,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb),KP,Kidney-pancreas
1339.25,3.6666666666666665,0.06538035877849158,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb),KP,Kidney-pancreas
1369.6875,3.75,0.0667426728975955,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb),KP,Kidney-pancreas
1400.125,3.8333333333333335,0.06859143772257958,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb),KP,Kidney-pancreas
1430.5625,3.9166666666666665,0.06929359193092327,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb),KP,Kidney-pancreas
1461,4,0.07072355094859045,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb),KP,Kidney-pancreas
1491.4375,4.083333333333333,0.07217158228987003,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb),KP,Kidney-pancreas
1521.875,4.166666666666667,0.07241640130293578,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb),KP,Kidney-pancreas
1552.3125,4.25,0.07291166843159146,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb),KP,Kidney-pancreas
1582.75,4.333333333333333,0.07366013716435649,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb),KP,Kidney-pancreas
1613.1875,4.416666666666667,0.07491951454325925,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb),KP,Kidney-pancreas
1643.625,4.5,0.07644910964358352,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb),KP,Kidney-pancreas
1674.0625,4.583333333333333,0.07930691208308242,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb),KP,Kidney-pancreas
1704.5,4.666666666666667,0.08009757758485567,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb),KP,Kidney-pancreas
1734.9375,4.75,0.08116048981465597,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb),KP,Kidney-pancreas
1765.375,4.833333333333333,0.08170144237204496,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb),KP,Kidney-pancreas
1795.8125,4.916666666666667,0.08170144237204496,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb),KP,Kidney-pancreas
1826.25,5,0.08253916691860248,2,Waitlist death,Ozone,Q2,Q2 (36.3-38.2 ppb),KP,Kidney-pancreas
0,0,0,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
30.4375,0.08333333333333333,0.002215343826699808,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
60.875,0.16666666666666666,0.0049455775615393355,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
91.3125,0.25,0.006241172626176515,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
121.75,0.3333333333333333,0.00854660272156856,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
152.1875,0.4166666666666667,0.01027824606551055,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
182.625,0.5,0.011726234652851173,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
213.0625,0.5833333333333334,0.013468474285010766,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
243.5,0.6666666666666666,0.014924462657291783,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
273.9375,0.75,0.01609303861084846,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
304.375,0.8333333333333334,0.017559265473269296,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
334.8125,0.9166666666666666,0.019766353266467522,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
365.25,1,0.02109258295559889,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
395.6875,1.0833333333333333,0.022647753456544403,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
426.125,1.1666666666666667,0.024208937610544722,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
456.5625,1.25,0.026306505559389237,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
487,1.3333333333333333,0.028281900740767717,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
517.4375,1.4166666666666667,0.029359092541875086,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
547.875,1.5,0.0304514651621628,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
578.3125,1.5833333333333333,0.0320283415523918,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
608.75,1.6666666666666667,0.03458306973171514,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
639.1875,1.75,0.03700670422510409,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
669.625,1.8333333333333333,0.038649542331404343,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
700.0625,1.9166666666666667,0.04015202790712212,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
730.5,2,0.04218328347285097,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
760.9375,2.0833333333333335,0.04356044599833831,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
791.375,2.1666666666666665,0.045313991632634706,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
821.8125,2.25,0.04726043544165189,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
852.25,2.3333333333333335,0.049418002131699904,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
882.6875,2.4166666666666665,0.05088086279061764,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
913.125,2.5,0.05309759015076945,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
943.5625,2.5833333333333335,0.05328373221112226,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
974,2.6666666666666665,0.05460770617888906,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
1004.4375,2.75,0.055568382797185976,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
1034.875,2.8333333333333335,0.056735429224890326,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
1065.3125,2.9166666666666665,0.05871168996804277,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
1095.75,3,0.05971917654221115,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
1126.1875,3.0833333333333335,0.06114840643639397,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
1156.625,3.1666666666666665,0.0617712621669409,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
1187.0625,3.25,0.06240221874172373,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
1217.5,3.3333333333333335,0.06304215865798929,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
1247.9375,3.4166666666666665,0.06434999846196808,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
1278.375,3.5,0.06501011850511232,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
1308.8125,3.5833333333333335,0.06635870283441027,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
1339.25,3.6666666666666665,0.06749994271072315,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
1369.6875,3.75,0.0681886869483481,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
1400.125,3.8333333333333335,0.06912268947627442,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
1430.5625,3.9166666666666665,0.07007243676091016,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
1461,4,0.07127331661710347,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
1491.4375,4.083333333333333,0.07273384352965898,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
1521.875,4.166666666666667,0.07372952375532774,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
1552.3125,4.25,0.07423196624493007,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
1582.75,4.333333333333333,0.07525033060454928,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
1613.1875,4.416666666666667,0.07654687431678453,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
1643.625,4.5,0.07707527076986018,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
1674.0625,4.583333333333333,0.0776083681641447,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
1704.5,4.666666666666667,0.07842312074405669,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
1734.9375,4.75,0.07897241565787749,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
1765.375,4.833333333333333,0.07967115034691777,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
1795.8125,4.916666666666667,0.08037863746618451,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
1826.25,5,0.08152238849037634,3,Waitlist death,Ozone,Q3,Q3 (38.2-40.6 ppb),KP,Kidney-pancreas
0,0,0,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
30.4375,0.08333333333333333,0.002916395068003259,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
60.875,0.16666666666666666,0.00464711066028858,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
91.3125,0.25,0.005930857718347589,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
121.75,0.3333333333333333,0.00835440636415213,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
152.1875,0.4166666666666667,0.010176088232104585,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
182.625,0.5,0.012612928695742313,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
213.0625,0.5833333333333334,0.014447094772869633,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
243.5,0.6666666666666666,0.015748741439028224,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
273.9375,0.75,0.01843726050165397,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
304.375,0.8333333333333334,0.020593730215229533,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
334.8125,0.9166666666666666,0.022141699250222826,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
365.25,1,0.024396070376811643,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
395.6875,1.0833333333333333,0.026035471692627474,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
426.125,1.1666666666666667,0.027291407186901283,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
456.5625,1.25,0.02950847297124224,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
487,1.3333333333333333,0.03182649263414919,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
517.4375,1.4166666666666667,0.033524267937445305,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
547.875,1.5,0.03482604918620844,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
578.3125,1.5833333333333333,0.03663892257660551,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
608.75,1.6666666666666667,0.03805536385092982,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
639.1875,1.75,0.03965614829185862,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
669.625,1.8333333333333333,0.041027692732396995,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
700.0625,1.9166666666666667,0.041725525517550516,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
730.5,2,0.043320954641418205,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
760.9375,2.0833333333333335,0.04531383175816341,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
791.375,2.1666666666666665,0.047716522158327015,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
821.8125,2.25,0.04959985023909712,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
852.25,2.3333333333333335,0.05131426811557583,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
882.6875,2.4166666666666665,0.05304963282433439,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
913.125,2.5,0.05520814298896519,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
943.5625,2.5833333333333335,0.05679331161088509,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
974,2.6666666666666665,0.059708398666990084,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
1004.4375,2.75,0.06103422654253411,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
1034.875,2.8333333333333335,0.06175871414294623,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
1065.3125,2.9166666666666665,0.06353870273816477,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
1095.75,3,0.06417594423475652,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
1126.1875,3.0833333333333335,0.06460482587386182,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
1156.625,3.1666666666666665,0.06634115763021359,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
1187.0625,3.25,0.06766328524045687,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
1217.5,3.3333333333333335,0.06933679310867741,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
1247.9375,3.4166666666666665,0.07079940223521536,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
1278.375,3.5,0.0715977205090357,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
1308.8125,3.5833333333333335,0.07240275444894217,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
1339.25,3.6666666666666665,0.07404453522584767,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
1369.6875,3.75,0.07523201126589656,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
1400.125,3.8333333333333335,0.07667990619990456,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
1430.5625,3.9166666666666665,0.07790616796528915,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
1461,4,0.07964773859465599,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
1491.4375,4.083333333333333,0.07990018935064314,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
1521.875,4.166666666666667,0.08041313515491193,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
1552.3125,4.25,0.08067290550964532,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
1582.75,4.333333333333333,0.08172778084182653,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
1613.1875,4.416666666666667,0.08253220646804288,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
1643.625,4.5,0.08362044790996767,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
1674.0625,4.583333333333333,0.08473002841026397,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
1704.5,4.666666666666667,0.08529145754634533,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
1734.9375,4.75,0.08586207593250297,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
1765.375,4.833333333333333,0.08644031215293121,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
1795.8125,4.916666666666667,0.08760512791854008,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
1826.25,5,0.08790111928248315,4,Waitlist death,Ozone,Q4,Q4 (40.6-57.4 ppb),KP,Kidney-pancreas
0,0,0,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
30.4375,0.08333333333333333,0.027329566728259935,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
60.875,0.16666666666666666,0.05081082825982482,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
91.3125,0.25,0.07331440663464596,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
121.75,0.3333333333333333,0.091906580544905,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
152.1875,0.4166666666666667,0.11165994897388834,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
182.625,0.5,0.13018633617335001,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
213.0625,0.5833333333333334,0.15095183938085574,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
243.5,0.6666666666666666,0.16876558082471987,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
273.9375,0.75,0.18990364784714242,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
304.375,0.8333333333333334,0.2079817324940174,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
334.8125,0.9166666666666666,0.22772633627929423,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
365.25,1,0.24676498990134388,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
395.6875,1.0833333333333333,0.2665778463699767,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
426.125,1.1666666666666667,0.2877721492279163,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
456.5625,1.25,0.3043313100882097,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
487,1.3333333333333333,0.319539722200374,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
517.4375,1.4166666666666667,0.3357875719946133,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
547.875,1.5,0.35157266698976747,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
578.3125,1.5833333333333333,0.3665916245368887,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
608.75,1.6666666666666667,0.3829758577666886,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
639.1875,1.75,0.39905797552588734,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
669.625,1.8333333333333333,0.4138905283891573,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
700.0625,1.9166666666666667,0.4249746446447634,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
730.5,2,0.4360146726130961,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
760.9375,2.0833333333333335,0.44890450002525295,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
791.375,2.1666666666666665,0.4632578398374705,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
821.8125,2.25,0.4747747871443082,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
852.25,2.3333333333333335,0.4852801600222011,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
882.6875,2.4166666666666665,0.49582414215941745,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
913.125,2.5,0.50849550222709206,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
943.5625,2.5833333333333335,0.5200607518168929,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
974,2.6666666666666665,0.5307650125456926,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
1004.4375,2.75,0.5392983448112942,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
1034.875,2.8333333333333335,0.5509531267573424,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
1065.3125,2.9166666666666665,0.5611842777290679,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
1095.75,3,0.5704811900923992,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
1126.1875,3.0833333333333335,0.5799651493808822,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
1156.625,3.1666666666666665,0.5881104812586131,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
1187.0625,3.25,0.596826179676843,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
1217.5,3.3333333333333335,0.6047989073337765,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
1247.9375,3.4166666666666665,0.6133711965679065,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
1278.375,3.5,0.6215736330742887,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
1308.8125,3.5833333333333335,0.6298944361614984,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
1339.25,3.6666666666666665,0.6361436263036895,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
1369.6875,3.75,0.6433417679682156,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
1400.125,3.8333333333333335,0.6493413181826897,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
1430.5625,3.9166666666666665,0.6590400485306698,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
1461,4,0.6662184436133682,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
1491.4375,4.083333333333333,0.6729524880649245,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
1521.875,4.166666666666667,0.677514940584538,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
1552.3125,4.25,0.6836405374118459,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
1582.75,4.333333333333333,0.6887516730078056,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
1613.1875,4.416666666666667,0.6958021678098147,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
1643.625,4.5,0.6992635169311427,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
1674.0625,4.583333333333333,0.7050571113204931,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
1704.5,4.666666666666667,0.711720000708238,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
1734.9375,4.75,0.7143628446360898,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
1765.375,4.833333333333333,0.7205319871633435,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
1795.8125,4.916666666666667,0.7230032890779703,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
1826.25,5,0.7249608049612837,1,Transplant,Ozone,Q1,Q1 (24.1-36.3 ppb),KP,Kidney-pancreas
0,0,0,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb),KP,Kidney-pancreas
