time_days,years_since_listing,cumulative_incidence,quartile,event,pollutant,quartile_group,quartile_label
1765.375,4.833333333333333,0.1021815376062699,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
1795.8125,4.916666666666667,0.1033004495100125,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
1826.25,5,0.10450760879684418,4,Waitlist death,Ozone,Q4,Q4 (40.6-58.6 ppb)
0,0,0,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
30.4375,0.08333333333333333,0.082175975339174,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
60.875,0.16666666666666666,0.11470889738208251,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
91.3125,0.25,0.13995574538513134,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
121.75,0.3333333333333333,0.16107501427871815,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
152.1875,0.4166666666666667,0.17911401089043502,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
182.625,0.5,0.19499717957935525,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
213.0625,0.5833333333333334,0.21067972940230867,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
243.5,0.6666666666666666,0.2249821322140113,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
273.9375,0.75,0.23748660450205733,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
304.375,0.8333333333333334,0.25001241441562755,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
334.8125,0.9166666666666666,0.26121150378886066,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
365.25,1,0.2720309759907876,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
395.6875,1.0833333333333333,0.282615674288775,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
426.125,1.1666666666666667,0.2927522134981464,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
456.5625,1.25,0.3018016271931645,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
487,1.3333333333333333,0.310747253606128,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
517.4375,1.4166666666666667,0.3193088011712204,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
547.875,1.5,0.3274296554381043,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
578.3125,1.5833333333333333,0.33511199277620163,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
608.75,1.6666666666666667,0.34274633695066603,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
639.1875,1.75,0.3505426366100276,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
669.625,1.8333333333333333,0.35776890727196287,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
700.0625,1.9166666666666667,0.3645743261535708,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
730.5,2,0.37111286727776327,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
760.9375,2.0833333333333335,0.37809255885477977,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
791.375,2.1666666666666665,0.3852459122885215,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
821.8125,2.25,0.3919148941909312,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
852.25,2.3333333333333335,0.39853096060187976,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
882.6875,2.4166666666666665,0.4047300675762493,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
913.125,2.5,0.41102064757132256,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
943.5625,2.5833333333333335,0.4169936301804941,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
974,2.6666666666666665,0.42302493938126184,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
1004.4375,2.75,0.4291227033226668,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
1034.875,2.8333333333333335,0.43476873608051525,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
1065.3125,2.9166666666666665,0.44070594400308205,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
1095.75,3,0.44610093432358044,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
1126.1875,3.0833333333333335,0.45199192569992463,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
1156.625,3.1666666666666665,0.45757956360406987,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
1187.0625,3.25,0.46282607434340883,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
1217.5,3.3333333333333335,0.46805290279346157,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
1247.9375,3.4166666666666665,0.4733369471673592,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
1278.375,3.5,0.47847499167493057,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
1308.8125,3.5833333333333335,0.4834595346141123,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
1339.25,3.6666666666666665,0.4888563351501729,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
1369.6875,3.75,0.49403750352894527,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
1400.125,3.8333333333333335,0.49923296674211526,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
1430.5625,3.9166666666666665,0.5043857865355611,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
1461,4,0.5098167543512696,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
1491.4375,4.083333333333333,0.5153500117837528,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
1521.875,4.166666666666667,0.5205510129429761,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
1552.3125,4.25,0.5260416653423401,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
1582.75,4.333333333333333,0.531233922803984,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
1613.1875,4.416666666666667,0.5365395826951345,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
1643.625,4.5,0.5415673324170599,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
1674.0625,4.583333333333333,0.5464623909726753,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
1704.5,4.666666666666667,0.5514032262200333,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
1734.9375,4.75,0.5563916620562979,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
1765.375,4.833333333333333,0.5613818274140447,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
1795.8125,4.916666666666667,0.5659126119403162,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
1826.25,5,0.5702530997058397,1,Transplant,Ozone,Q1,Q1 (22.9-36.3 ppb)
0,0,0,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
30.4375,0.08333333333333333,0.09462552192717845,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
60.875,0.16666666666666666,0.13368002989793837,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
91.3125,0.25,0.16369894705571852,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
121.75,0.3333333333333333,0.187495042232485,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
152.1875,0.4166666666666667,0.2082251804197081,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
182.625,0.5,0.2261450886402727,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
213.0625,0.5833333333333334,0.24474480648048835,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
243.5,0.6666666666666666,0.2609981839948707,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
273.9375,0.75,0.2757904070948557,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
304.375,0.8333333333333334,0.28946826878822984,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
334.8125,0.9166666666666666,0.30170064283021575,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
365.25,1,0.31352935482950395,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
395.6875,1.0833333333333333,0.32460924987723216,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
426.125,1.1666666666666667,0.33564366670107626,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
456.5625,1.25,0.3456581160016496,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
487,1.3333333333333333,0.35612375851841194,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
517.4375,1.4166666666666667,0.36540710211658123,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
547.875,1.5,0.37391256890206215,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
578.3125,1.5833333333333333,0.38244863465267875,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
608.75,1.6666666666666667,0.39050769443891065,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
639.1875,1.75,0.3985028439825006,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
669.625,1.8333333333333333,0.405652648260061,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
700.0625,1.9166666666666667,0.4130141666703019,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
730.5,2,0.4200146898746883,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
760.9375,2.0833333333333335,0.42710710962319953,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
791.375,2.1666666666666665,0.43438446577342305,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
821.8125,2.25,0.4410326459526991,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
852.25,2.3333333333333335,0.4479659426562713,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
882.6875,2.4166666666666665,0.4546229827148892,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
913.125,2.5,0.46121921475034094,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
943.5625,2.5833333333333335,0.46720068189202274,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
974,2.6666666666666665,0.4737816600900637,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
1004.4375,2.75,0.4804954478838247,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
1034.875,2.8333333333333335,0.48676741755935204,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
1065.3125,2.9166666666666665,0.4930887571434679,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
1095.75,3,0.4988650116322374,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
1126.1875,3.0833333333333335,0.5052668676922099,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
1156.625,3.1666666666666665,0.5118154799529366,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
1187.0625,3.25,0.5180184371296623,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
1217.5,3.3333333333333335,0.5235657651878165,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
1247.9375,3.4166666666666665,0.5292190880917682,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
1278.375,3.5,0.5345966645378248,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
1308.8125,3.5833333333333335,0.5397160092902522,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
1339.25,3.6666666666666665,0.5454222843488741,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
1369.6875,3.75,0.5509752946879116,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
1400.125,3.8333333333333335,0.55632608174051,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
1430.5625,3.9166666666666665,0.5613821993769906,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
1461,4,0.5667650088864662,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
1491.4375,4.083333333333333,0.5724701673935697,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
1521.875,4.166666666666667,0.5777239323421879,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
1552.3125,4.25,0.5833390111907617,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
1582.75,4.333333333333333,0.5882759956629217,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
1613.1875,4.416666666666667,0.593733625237307,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
1643.625,4.5,0.5988614354150124,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
1674.0625,4.583333333333333,0.6041089734647672,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
1704.5,4.666666666666667,0.6090893832667256,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
1734.9375,4.75,0.6139750075532506,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
1765.375,4.833333333333333,0.6187717597204405,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
1795.8125,4.916666666666667,0.6234389964146705,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
1826.25,5,0.6282753658487232,2,Transplant,Ozone,Q2,Q2 (36.3-38.2 ppb)
0,0,0,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
30.4375,0.08333333333333333,0.1005713942698447,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
60.875,0.16666666666666666,0.14209001804578958,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
91.3125,0.25,0.17354560108852962,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
121.75,0.3333333333333333,0.19895512207970167,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
152.1875,0.4166666666666667,0.22064765643863388,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
182.625,0.5,0.23951258649059254,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
213.0625,0.5833333333333334,0.2583591848347232,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
243.5,0.6666666666666666,0.2748313683864101,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
273.9375,0.75,0.28953740826287033,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
304.375,0.8333333333333334,0.3035966419150131,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
334.8125,0.9166666666666666,0.31574509592432337,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
365.25,1,0.32712775650725456,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
395.6875,1.0833333333333333,0.3379818931301041,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
426.125,1.1666666666666667,0.34886184488102595,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
456.5625,1.25,0.3587156205657336,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
487,1.3333333333333333,0.3683756516821606,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
517.4375,1.4166666666666667,0.3776183131715969,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
547.875,1.5,0.38639556655143537,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
578.3125,1.5833333333333333,0.39466560573987586,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
608.75,1.6666666666666667,0.40273499593130296,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
639.1875,1.75,0.41097788936049545,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
669.625,1.8333333333333333,0.4187288419698414,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
700.0625,1.9166666666666667,0.42615520575958954,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
730.5,2,0.4330867464967738,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
760.9375,2.0833333333333335,0.440400842029847,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
791.375,2.1666666666666665,0.4477237852859066,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
821.8125,2.25,0.45465962562681667,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
852.25,2.3333333333333335,0.4612281174599848,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
882.6875,2.4166666666666665,0.4680583651719439,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
913.125,2.5,0.47471251439941753,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
943.5625,2.5833333333333335,0.48063817345673204,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
974,2.6666666666666665,0.48679888617625283,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
1004.4375,2.75,0.49246162560485207,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
1034.875,2.8333333333333335,0.4983302755425983,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
1065.3125,2.9166666666666665,0.5040012293118719,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
1095.75,3,0.5095720388687357,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
1126.1875,3.0833333333333335,0.515687429000516,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
1156.625,3.1666666666666665,0.5211834784579106,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
1187.0625,3.25,0.526874847964048,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
1217.5,3.3333333333333335,0.532271260200081,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
1247.9375,3.4166666666666665,0.5376815782935485,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
1278.375,3.5,0.5432330348568803,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
1308.8125,3.5833333333333335,0.5484146687439735,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
1339.25,3.6666666666666665,0.5539312718496325,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
1369.6875,3.75,0.5587545446610245,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
1400.125,3.8333333333333335,0.5639853871152435,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
1430.5625,3.9166666666666665,0.568614375258928,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
1461,4,0.5737026344906984,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
1491.4375,4.083333333333333,0.5788260761834791,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
1521.875,4.166666666666667,0.5836703627531176,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
1552.3125,4.25,0.5887073619531995,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
1582.75,4.333333333333333,0.5934391276008932,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
1613.1875,4.416666666666667,0.5982650915891807,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
1643.625,4.5,0.6027725380896896,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
1674.0625,4.583333333333333,0.6074186434859628,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
1704.5,4.666666666666667,0.6120829215934904,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
1734.9375,4.75,0.6165107294542106,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
1765.375,4.833333333333333,0.6207425434770713,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
1795.8125,4.916666666666667,0.6253450883527449,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
1826.25,5,0.6297956544850454,3,Transplant,Ozone,Q3,Q3 (38.2-40.6 ppb)
0,0,0,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
30.4375,0.08333333333333333,0.09653452671786937,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
60.875,0.16666666666666666,0.1351771284286215,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
91.3125,0.25,0.16469676597838825,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
121.75,0.3333333333333333,0.18864604616359643,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
152.1875,0.4166666666666667,0.20999559409959434,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
182.625,0.5,0.2280242416939879,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
213.0625,0.5833333333333334,0.2456554692618772,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
243.5,0.6666666666666666,0.260947326516203,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
273.9375,0.75,0.2746683432984083,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
304.375,0.8333333333333334,0.2874876170968693,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
334.8125,0.9166666666666666,0.2988321065210594,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
365.25,1,0.30960572376550943,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
395.6875,1.0833333333333333,0.3201625601163189,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
426.125,1.1666666666666667,0.33086703296252334,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
456.5625,1.25,0.3403545215573774,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
487,1.3333333333333333,0.3492727139985591,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
517.4375,1.4166666666666667,0.35769888721916443,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
547.875,1.5,0.36591087121499355,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
578.3125,1.5833333333333333,0.3740652444766863,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
608.75,1.6666666666666667,0.3816171804254923,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
639.1875,1.75,0.38901858696260283,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
669.625,1.8333333333333333,0.3954723594827926,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
700.0625,1.9166666666666667,0.40228059638658586,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
730.5,2,0.4085112303945301,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
760.9375,2.0833333333333335,0.4159415294033128,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
791.375,2.1666666666666665,0.4232660969059734,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
821.8125,2.25,0.43011537596755667,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
852.25,2.3333333333333335,0.4363927790631332,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
882.6875,2.4166666666666665,0.4421259455125536,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
913.125,2.5,0.448000255987435,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
943.5625,2.5833333333333335,0.4533885872469068,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
974,2.6666666666666665,0.458645214325872,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
1004.4375,2.75,0.4637271916996667,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
1034.875,2.8333333333333335,0.46868913400333456,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
1065.3125,2.9166666666666665,0.47373780278336847,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
1095.75,3,0.47851403479694543,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
1126.1875,3.0833333333333335,0.4840169310838034,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
1156.625,3.1666666666666665,0.489283350491631,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
1187.0625,3.25,0.49453308669667306,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
1217.5,3.3333333333333335,0.49941441380807106,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
1247.9375,3.4166666666666665,0.50390393161285,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
1278.375,3.5,0.5090330303444834,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
1308.8125,3.5833333333333335,0.5135545546135603,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
1339.25,3.6666666666666665,0.5180618183223075,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
1369.6875,3.75,0.5223562084208557,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
1400.125,3.8333333333333335,0.5265489735744853,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
1430.5625,3.9166666666666665,0.530753226648099,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
1461,4,0.5353531316123105,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
1491.4375,4.083333333333333,0.5401420267034174,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
1521.875,4.166666666666667,0.5443396919351363,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
1552.3125,4.25,0.5486025190077644,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
1582.75,4.333333333333333,0.5524680039852874,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
1613.1875,4.416666666666667,0.5565984079475002,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
1643.625,4.5,0.5605270513293334,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
1674.0625,4.583333333333333,0.564578366967313,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
1704.5,4.666666666666667,0.5683325658602018,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
1734.9375,4.75,0.5719400256532681,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
1765.375,4.833333333333333,0.5755181734144268,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
1795.8125,4.916666666666667,0.5791772296341345,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
1826.25,5,0.5830278352372507,4,Transplant,Ozone,Q4,Q4 (40.6-58.6 ppb)
0,0,0,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
30.4375,0.08333333333333333,0.00858390784572452,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
60.875,0.16666666666666666,0.012603838098132035,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
91.3125,0.25,0.015710294595781667,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
121.75,0.3333333333333333,0.018172761381235802,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
152.1875,0.4166666666666667,0.020329534293924225,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
182.625,0.5,0.022149942752688473,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
213.0625,0.5833333333333334,0.023897528026095807,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
