organ,organ_label,exposure,label,x_label,exposure_value,reference_value,hazard_ratio,conf_low,conf_high,n,adverse_events,concordance
LU,Lung,Mean temperature,Mean temperature,Waitlist-period mean temperature (C),24.20432863183142,15.142713295146224,2.022780421465939,1.7240255102275173,2.3733063166367843,46695,5638,0.7119296781035823
LU,Lung,Mean temperature,Mean temperature,Waitlist-period mean temperature (C),24.492158106036943,15.142713295146224,2.0911143622562047,1.7798550923663274,2.45680634046481,46695,5638,0.7119296781035823
LU,Lung,Mean temperature,Mean temperature,Waitlist-period mean temperature (C),24.779987580242476,15.142713295146224,2.1629030515483922,1.838227886078876,2.544923644029962,46695,5638,0.7119296781035823
LU,Lung,Mean temperature,Mean temperature,Waitlist-period mean temperature (C),25.067817054448007,15.142713295146224,2.238315597718825,1.8992314018292116,2.6379390684916184,46695,5638,0.7119296781035823
LU,Lung,Mean temperature,Mean temperature,Waitlist-period mean temperature (C),25.355646528653537,15.142713295146224,2.3175299869720027,1.9629559512877728,2.736151688473146,46695,5638,0.7119296781035823
LU,Lung,Mean temperature,Mean temperature,Waitlist-period mean temperature (C),25.643476002859067,15.142713295146224,2.4007334910041647,2.0294948747032686,2.839879699460549,46695,5638,0.7119296781035823
LU,Lung,Mean temperature,Mean temperature,Waitlist-period mean temperature (C),25.9313054770646,15.142713295146224,2.4881230905283584,2.0989447921541835,2.9494613373164085,46695,5638,0.7119296781035823
LU,Lung,Mean temperature,Mean temperature,Waitlist-period mean temperature (C),26.219134951270128,15.142713295146224,2.579905914770527,2.171405874942381,3.065255835344263,46695,5638,0.7119296781035823
LU,Lung,Mean temperature,Mean temperature,Waitlist-period mean temperature (C),26.506964425475662,15.142713295146224,2.6762996969952058,2.2469821324979806,3.187644425180167,46695,5638,0.7119296781035823
LU,Lung,Mean temperature,Mean temperature,Waitlist-period mean temperature (C),26.794793899681192,15.142713295146224,2.777533246061462,2.325781709540428,3.3170313883417437,46695,5638,0.7119296781035823
LU,Lung,Mean temperature,Mean temperature,Waitlist-period mean temperature (C),27.082623373886722,15.142713295146224,2.883846933944138,2.4079171879314614,3.45384516548238,46695,5638,0.7119296781035823
LU,Lung,Mean temperature,Mean temperature,Waitlist-period mean temperature (C),27.37045284809225,15.142713295146224,2.995493199081787,2.493505887676865,3.5985395302615983,46695,5638,0.7119296781035823
LU,Lung,Mean temperature,Mean temperature,Waitlist-period mean temperature (C),27.658282322297783,15.142713295146224,3.1127370653301347,2.5826701618685943,3.7515948342663514,46695,5638,0.7119296781035823
LU,Lung,Mean temperature,Mean temperature,Waitlist-period mean temperature (C),27.946111796503313,15.142713295146224,3.2358566762083028,2.675537680961492,3.9135193286453838,46695,5638,0.7119296781035823
LU,Lung,Mean temperature,Mean temperature,Waitlist-period mean temperature (C),28.233941270708847,15.142713295146224,3.3651438440232795,2.7722417025812165,4.084850567114654,46695,5638,0.7119296781035823
LU,Lung,Mean temperature,Mean temperature,Waitlist-period mean temperature (C),28.521770744914377,15.142713295146224,3.500904613345963,2.8729213239819633,4.2661568938335455,46695,5638,0.7119296781035823
LU,Lung,Mean temperature,Mean temperature,Waitlist-period mean temperature (C),28.809600219119904,15.142713295146224,3.643459838188873,2.9777217152313633,4.458039018419108,46695,5638,0.7119296781035823
LU,Lung,Mean temperature,Mean temperature,Waitlist-period mean temperature (C),29.097429693325434,15.142713295146224,3.79314577210045,3.086794332119615,4.6611316791306,46695,5638,0.7119296781035823
LU,Lung,Mean temperature,Mean temperature,Waitlist-period mean temperature (C),29.38525916753097,15.142713295146224,3.9503146702434315,3.200297108609032,4.8761053940779195,46695,5638,0.7119296781035823
LU,Lung,Mean temperature,Mean temperature,Waitlist-period mean temperature (C),29.6730886417365,15.142713295146224,4.115335402364342,3.3183946293152586,5.103668299224548,46695,5638,0.7119296781035823
LU,Lung,Mean temperature,Mean temperature,Waitlist-period mean temperature (C),29.96091811594203,15.142713295146224,4.288594075386921,3.441258283018193,5.344568070988519,46695,5638,0.7119296781035823
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),6.492452956989246,11.26567296996662,1.9002818589764088,1.6219474187835812,2.226379907101456,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),6.586953896067387,11.26567296996662,1.842462019403019,1.5807502147105918,2.147503293911717,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),6.6814548351455265,11.26567296996662,1.7873110056486594,1.541118494457595,2.0728325838676906,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),6.775955774223667,11.26567296996662,1.7347186295137624,1.503000255405005,2.002161152508401,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),6.870456713301807,11.26567296996662,1.684579634951527,1.466345553597446,1.9352931780174925,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),6.964957652379947,11.26567296996662,1.6367935465305605,1.4311065415662834,1.8720430912375956,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),7.059458591458088,11.26567296996662,1.5912645203641822,1.397237510901768,1.812235038075692,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),7.153959530536229,11.26567296996662,1.54790119795823,1.3646949388597303,1.755702355460113,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),7.248460469614368,11.26567296996662,1.5066165633833992,1.3334375376686165,1.7022870625270443,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),7.342961408692509,11.26567296996662,1.4673278041365392,1.3034263045031136,1.6518393693250912,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),7.437462347770649,11.26567296996662,1.429956176018038,1.2746245693558635,1.6042172059851825,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),7.5319632868487885,11.26567296996662,1.3944268723191386,1.2469980373385539,1.5592857759389023,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),7.626464225926929,11.26567296996662,1.3606688975836947,1.2205148213719246,1.5169171372868138,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),7.72096516500507,11.26567296996662,1.3286149461834058,1.19514546089179,1.4769898167079756,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),7.815466104083209,11.26567296996662,1.2982012859237426,1.1708629222185392,1.4393884602483775,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),7.90996704316135,11.26567296996662,1.2693676468796422,1.1476425767060854,1.404003524833862,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),8.00446798223949,11.26567296996662,1.2420571156453808,1.1254621537544658,1.3707310133698944,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),8.098968921317631,11.26567296996662,1.2162160351718554,1.1043016672226842,1.339472254831676,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),8.19346986039577,11.26567296996662,1.1917939103567072,1.0841433156170146,1.3101337289110708,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),8.28797079947391,11.26567296996662,1.1687433195482992,1.0649713584753329,1.2826269327509023,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),8.38247173855205,11.26567296996662,1.1470198321234615,1.0467719733796075,1.2568682853026838,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),8.476972677630192,11.26567296996662,1.1265819323011894,1.0295330997434822,1.2327790631536872,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),8.571473616708332,11.26567296996662,1.1073909493601217,1.0132442767033838,1.2102853605199309,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),8.665974555786471,11.26567296996662,1.0894109944366905,0.9978964829264717,1.189318065656503,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),8.760475494864613,11.26567296996662,1.0726089040934494,0.9834819858788046,1.169812846254132,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),8.85497643394275,11.26567296996662,1.0569541908633042,0.9699942071273624,1.1517101374161272,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),8.949477373020892,11.26567296996662,1.042419000995428,0.9574276087315432,1.1349551273917695,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),9.043978312099032,11.26567296996662,1.0289780796526267,0.9457776039252883,1.119497738169371,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),9.138479251177174,11.26567296996662,1.0166087438382096,0.9350404933283719,1.105292600077113,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),9.232980190255313,11.26567296996662,1.005290863363139,0.925213426058406,1.0922990214990769,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),9.327481129333455,11.26567296996662,0.9950068502018721,0.9162943834950935,1.0804809565374272,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),9.421982068411594,11.26567296996662,0.9857416566281361,0.9082821821612523,1.0698069748542895,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),9.516483007489734,11.26567296996662,0.9774827825704789,0.9011764912548286,1.0602502389862545,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),9.610983946567876,11.26567296996662,0.9702202926822416,0.8949778597667132,1.0517884951676715,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),9.705484885646014,11.26567296996662,0.9639468436823277,0.8896877477945679,1.044404084184012,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),9.799985824724153,11.26567296996662,0.9586577225924254,0.8853085565460745,1.0380839790722913,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),9.894486763802295,11.26567296996662,0.9543508965740938,0.8818436515566533,1.0328198566537663,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),9.988987702880435,11.26567296996662,0.9510270751562064,0.8792973737898542,1.02860820996416,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),10.083488641958574,11.26567296996662,0.9486897857407981,0.877675033542191,1.0254505086427943,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),10.177989581036716,11.26567296996662,0.9473454633846052,0.8769828824842149,1.0233534142116465,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),10.272490520114856,11.26567296996662,0.9470035559759269,0.8772280598405507,1.022329056817973,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),10.366991459192995,11.26567296996662,0.9476766460634967,0.8784185098168442,1.0223953792610945,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),10.461492398271135,11.26567296996662,0.949378981700529,0.8805612519854537,1.0235749629710287,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),10.555993337349276,11.26567296996662,0.9520929582648133,0.8836286407459619,1.0258619507989122,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),10.650494276427418,11.26567296996662,0.9557695874869141,0.8875597418735741,1.0292214273222704,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),10.744995215505558,11.26567296996662,0.9603606066731428,0.8922933652473568,1.0336202540225476,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),10.839496154583696,11.26567296996662,0.9658193580989908,0.897769448262414,1.0390273742152243,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),10.933997093661837,11.26567296996662,0.9721002953778138,0.903929102847245,1.045412722410515,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),11.028498032739979,11.26567296996662,0.9791585207882041,0.9107147371891232,1.0527461231068727,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),11.122998971818117,11.26567296996662,0.9869493505553739,0.9180702305558253,1.060996194127704,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),11.217499910896258,11.26567296996662,0.9954279058089706,0.9259411300074311,1.070129280956858,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),11.3120008499744,11.26567296996662,1.0045487276103795,0.9342748315085628,1.0801084564316272,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),11.40650178905254,11.26567296996662,1.01426541506527,0.9430207067245621,1.0908926228891362,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),11.501002728130677,11.26567296996662,1.0245302861183194,0.9521301414710068,1.1024357505918203,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),11.59550366720882,11.26567296996662,1.0352940611712935,0.9615564618982149,1.114686277476245,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),11.690004606286958,11.26567296996662,1.046505570175685,0.9712547381770588,1.127586682834886,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),11.784505545365098,11.26567296996662,1.0581114843281274,0.981181469966004,1.141073234195775,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),11.87900648444324,11.26567296996662,1.0700560739403377,0.9912941704577454,1.155075895228839,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),11.973507423521381,11.26567296996662,1.0822809944636558,1.0015508742280994,1.1695183750700548,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),12.06800836259952,11.26567296996662,1.0947251030181713,1.011909597546661,1.1843182968949795,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),12.16250930167766,11.26567296996662,1.1073243346863997,1.0223277999314995,1.1993874980909611,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),12.257010240755802,11.26567296996662,1.1200283069468542,1.0327751102921452,1.2146530216122093,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),12.35151117983394,11.26567296996662,1.1328300706017196,1.0432556573812313,1.2300953843670805,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),12.44601211891208,11.26567296996662,1.1457300955778846,1.0537781266922939,1.2457057312750808,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),12.540513057990221,11.26567296996662,1.158728859692974,1.0643498016371462,1.2614767891346979,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),12.635013997068363,11.26567296996662,1.171826848894354,1.074976632235313,1.2774028035700422,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),12.729514936146503,11.26567296996662,1.18502455750103,1.0856633070625374,1.2934794726369263,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),12.824015875224642,11.26567296996662,1.1983224884484516,1.0964133244875434,1.3097038810545794,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),12.918516814302782,11.26567296996662,1.211721153536252,1.107229060764457,1.3260744374912794,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),13.013017753380922,11.26567296996662,1.2252210736789346,1.118111833692763,1.3425908161879403,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),13.107518692459061,11.26567296996662,1.2388227791595452,1.1290619613805688,1.3592539033801438,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),13.202019631537203,11.26567296996662,1.252526809886346,1.1400788162206328,1.3760657484056447,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),13.296520570615344,11.26567296996662,1.2663337156525136,1.1511608745727302,1.3930295190005488,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),13.391021509693484,11.26567296996662,1.2802440563989184,1.1623057628892635,1.410149460044372,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),13.485522448771624,11.26567296996662,1.2942584024799748,1.173510301160596,1.4274308548747683,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),13.580023387849764,11.26567296996662,1.3083773349326315,1.1847705446198868,1.4448799882298164,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),13.674524326927903,11.26567296996662,1.3226014457485118,1.1960818246532594,1.462504109869877,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),13.769025266006043,11.26567296996662,1.3369313381492574,1.2074387898233105,1.4803113979691833,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),13.863526205084185,11.26567296996662,1.3513676268650985,1.2188354478410488,1.498310921440452,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),13.958027144162326,11.26567296996662,1.3659109384166959,1.2302652092194346,1.5165126004580072,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),14.052528083240466,11.26567296996662,1.3805619114003058,1.2417209332151353,1.5349271645717264,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),14.147029022318604,11.26567296996662,1.3953211967762922,1.2531949765176416,1.5535661079517715,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),14.241529961396745,11.26567296996662,1.4101894581610497,1.2646792449803586,1.5724416414688926,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),14.336030900474885,11.26567296996662,1.425167372122368,1.2761652485110462,1.5915666414925072,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),14.430531839553025,11.26567296996662,1.4402556284783066,1.287644159054406,1.6109545954736058,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),14.525032778631166,11.26567296996662,1.4554549305996125,1.2991068714139542,1.6306195445653378,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),14.619533717709308,11.26567296996662,1.4707659957157413,1.310544066480848,1.6505760237138336,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),14.714034656787447,11.26567296996662,1.486189555224552,1.3219462762718155,1.670838999817563,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),14.808535595865585,11.26567296996662,1.5017263550056987,1.3333039500345563,1.6914238086973734,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),14.903036534943727,11.26567296996662,1.5173771557378266,1.3446075205645494,1.7123460917341238,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),14.997537474021867,11.26567296996662,1.533142733219583,1.3558474697980494,1.7336217331099344,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),15.092038413100006,11.26567296996662,1.549023878694562,1.3670143927071339,1.7552667986283623,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),15.186539352178148,11.26567296996662,1.5650213991801962,1.37809905852586,1.7772974770855186,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),15.28104029125629,11.26567296996662,1.5811361178007184,1.389092468382153,1.7997300251189288,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),15.375541230334427,11.26567296996662,1.597368874124218,1.3999859084947772,1.8225807163761114,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),15.470042169412569,11.26567296996662,1.6137205245039061,1.4107709982137913,1.84586579572607,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),15.564543108490708,11.26567296996662,1.6301919424236393,1.4214397323287518,1.8696014390909985,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),15.659044047568848,11.26567296996662,1.6467840188477958,1.4319845172331547,1.8938037193114066,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),15.753544986646988,11.26567296996662,1.6634976625755915,1.4423982007067884,1.918488578284756,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),15.84804592572513,11.26567296996662,1.6803338005999031,1.4526740952504955,1.9436718054448638,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),15.94254686480327,11.26567296996662,1.6972933784707098,1.4628059950718753,1.9693690224854237,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),16.03704780388141,11.26567296996662,1.7143773606632307,1.4727881869683057,1.9955956740830876,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),16.13154874295955,11.26567296996662,1.7315867309508581,1.4826154554799666,2.022367024249326,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),16.22604968203769,11.26567296996662,1.7489224927829774,1.4922830827865543,2.0496981578392144,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),16.32055062111583,11.26567296996662,1.7663856696677909,1.5017868438955182,2.0776039866712286,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),16.41505156019397,11.26567296996662,1.783977305560231,1.5111229977168588,2.1060992596648083,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),16.50955249927211,11.26567296996662,1.8016984652550798,1.520288274641532,2.1351985763804633,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),16.604053438350252,11.26567296996662,1.8195502347854084,1.5292798612399003,2.1649164033477524,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),16.69855437742839,11.26567296996662,1.8375337218264336,1.5380953826769452,2.1952670925860884,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),16.793055316506532,11.26567296996662,1.855650056104943,1.5467328834060945,2.2262649017582206,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),16.887556255584673,11.26567296996662,1.8739003898143631,1.5551908066572502,2.2579240154422577,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),16.982057194662815,11.26567296996662,1.892285898035638,1.563467973180976,2.29025856706184,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),17.07655813374095,11.26567296996662,1.9108077791640177,1.571563559652948,2.323282661071643,46695,5638,0.6884454365086636
LU,Lung,Diurnal temperature range,Diurnal temperature range,Waitlist-period mean diurnal temperature range (C),17.171059072819094,11.26567296996662,1.9294672553419074,1.5794770770837958,2.3570103950543917,46695,5638,0.6884454365086636
