zip,waitlist_candidates,waitlist_episodes,count_bin
26447,2,2,<50
26448,1,1,<50
26451,2,3,<50
26452,27,29,<50
26456,3,3,<50
26501,41,44,<50
26504,1,1,<50
26505,48,51,<50
26506,2,2,<50
26507,2,2,<50
26508,76,84,50-99
26519,5,5,<50
26520,4,4,<50
26521,2,2,<50
26525,12,14,<50
26529,1,1,<50
26531,4,4,<50
26534,2,2,<50
26537,13,14,<50
26541,8,9,<50
26542,4,5,<50
26544,1,1,<50
26547,5,7,<50
26554,125,132,100-249
26555,1,1,<50
26560,1,1,<50
26562,1,1,<50
26568,4,4,<50
26570,9,9,<50
26571,6,8,<50
26572,1,1,<50
26575,1,1,<50
26576,1,1,<50
26581,4,5,<50
26582,14,15,<50
26585,1,1,<50
26588,8,9,<50
26590,2,2,<50
26594,1,1,<50
26601,13,13,<50
26607,1,1,<50
26610,3,3,<50
26611,1,1,<50
26617,2,2,<50
26619,2,2,<50
26623,4,4,<50
26624,10,11,<50
26627,2,2,<50
26628,1,1,<50
26629,1,1,<50
26635,1,1,<50
26636,1,1,<50
26638,1,1,<50
26651,34,36,<50
26656,1,1,<50
26660,3,4,<50
26662,6,6,<50
26667,1,1,<50
26669,1,1,<50
26671,1,2,<50
26675,1,1,<50
26676,1,1,<50
26679,8,8,<50
26681,3,3,<50
26690,2,2,<50
26691,1,1,<50
26701,1,1,<50
26704,16,17,<50
26705,2,2,<50
26710,6,7,<50
26711,7,7,<50
26717,1,2,<50
26719,3,3,<50
26726,21,22,<50
26739,3,3,<50
26743,5,7,<50
26753,12,14,<50
26755,3,3,<50
26757,17,18,<50
26761,2,2,<50
26763,6,6,<50
26764,10,10,<50
26766,1,1,<50
26801,3,4,<50
26802,3,3,<50
26804,2,2,<50
26807,7,7,<50
26808,5,5,<50
26810,1,1,<50
26812,4,4,<50
26814,2,2,<50
26815,3,3,<50
26817,2,3,<50
26833,13,13,<50
26836,13,14,<50
26845,2,2,<50
26847,10,11,<50
26851,7,7,<50
26855,3,3,<50
26858,1,1,<50
26861,1,1,<50
26865,1,1,<50
26866,1,1,<50
26884,2,2,<50
26924,1,1,<50
26940,1,1,<50
26945,1,1,<50
27004,1,1,<50
27006,35,37,<50
27007,8,9,<50
27009,8,8,<50
27011,8,8,<50
27012,70,73,50-99
27013,17,18,<50
27014,2,2,<50
27015,1,1,<50
27016,6,7,<50
27017,30,30,<50
27018,20,20,<50
27019,9,9,<50
27020,20,21,<50
27021,41,44,<50
27022,3,3,<50
27023,29,32,<50
27024,10,10,<50
27025,34,37,<50
27027,11,11,<50
27028,72,77,50-99
27030,104,112,100-249
27040,37,40,<50
27041,15,15,<50
27042,2,2,<50
27043,20,21,<50
27045,27,29,<50
27046,6,6,<50
27047,3,3,<50
27048,26,31,<50
27049,1,2,<50
27050,6,6,<50
27051,16,16,<50
27052,25,26,<50
27053,8,9,<50
27054,3,3,<50
27055,38,41,<50
27065,1,1,<50
27071,1,1,<50
27072,1,1,<50
27078,1,1,<50
27082,1,1,<50
27092,1,1,<50
27101,60,61,50-99
27102,4,4,<50
27103,112,115,100-249
27104,83,87,50-99
27105,207,216,100-249
27106,126,130,100-249
27107,154,160,100-249
27113,1,1,<50
27117,2,2,<50
27127,133,135,100-249
27137,1,1,<50
27146,1,1,<50
27184,1,1,<50
27191,1,1,<50
27193,1,1,<50
27201,3,3,<50
27203,64,70,50-99
27204,8,10,<50
27205,63,70,50-99
27207,8,8,<50
27208,2,2,<50
27209,11,11,<50
27210,1,1,<50
27212,7,7,<50
27214,41,43,<50
27215,135,143,100-249
27216,2,2,<50
27217,133,140,100-249
27221,1,1,<50
27228,1,1,<50
27229,10,10,<50
27230,1,1,<50
27231,3,3,<50
27233,16,18,<50
27234,1,1,<50
27235,11,12,<50
27239,20,22,<50
27242,3,3,<50
27243,11,11,<50
27244,14,16,<50
27248,11,12,<50
27249,43,47,<50
27250,2,2,<50
27252,3,3,<50
27253,94,102,50-99
27254,2,2,<50
27258,23,23,<50
27259,1,1,<50
27260,87,91,50-99
27261,5,6,<50
27262,52,54,50-99
27263,49,53,<50
27265,150,158,100-249
27272,1,1,<50
27273,1,1,<50
27278,94,100,50-99
27281,10,10,<50
27282,60,61,50-99
27283,7,8,<50
27284,146,150,100-249
27288,92,101,50-99
27289,1,1,<50
27291,6,6,<50
27292,129,148,100-249
27293,4,4,<50
27295,86,87,50-99
27296,1,1,<50
27298,15,17,<50
27299,13,13,<50
27301,40,42,<50
27302,107,112,100-249
27305,5,5,<50
27306,19,22,<50
27307,1,1,<50
27310,12,14,<50
27311,10,11,<50
27312,57,60,50-99
27313,22,24,<50
27314,2,3,<50
27315,6,6,<50
27316,18,20,<50
27317,39,41,<50
27320,121,129,100-249
27322,1,1,<50
27323,1,1,<50
27325,20,22,<50
27326,9,11,<50
27330,122,132,100-249
27331,8,8,<50
27332,88,96,50-99
27333,1,1,<50
27341,10,11,<50
27342,3,4,<50
27343,1,1,<50
27344,46,48,<50
27349,10,13,<50
27350,17,19,<50
27351,3,3,<50
27355,7,7,<50
27356,4,4,<50
27357,22,23,<50
27358,27,30,<50
27359,2,2,<50
27360,126,130,100-249
27370,60,66,50-99
27371,21,21,<50
27373,1,1,<50
27374,2,2,<50
27376,22,23,<50
27377,35,38,<50
27379,17,17,<50
27397,1,1,<50
27401,97,105,50-99
27402,5,5,<50
27403,40,43,<50
27404,2,2,<50
27405,203,215,100-249
27406,238,253,100-249
27407,161,173,100-249
27408,39,41,<50
27409,58,64,50-99
27410,121,127,100-249
27416,4,4,<50
27417,1,2,<50
27419,2,2,<50
27420,1,1,<50
27423,1,1,<50
27451,1,1,<50
27455,75,82,50-99
27461,1,1,<50
27472,1,1,<50
27495,1,1,<50
27501,58,61,50-99
27502,74,74,50-99
27503,11,13,<50
27504,46,46,<50
27505,26,26,<50
27506,2,2,<50
27507,5,6,<50
27508,6,6,<50
27509,15,16,<50
27510,31,31,<50
27511,76,77,50-99
27513,108,114,100-249
27514,45,48,<50
27515,1,1,<50
27516,68,74,50-99
27517,63,70,50-99
27518,42,44,<50
27519,97,100,50-99
27520,112,122,100-249
27521,17,20,<50
27522,54,61,50-99
27523,31,31,<50
27524,24,26,<50
27525,47,52,<50
27526,153,162,100-249
27527,81,88,50-99
27528,4,4,<50
27529,172,183,100-249
27530,111,120,100-249
27532,2,2,<50
27533,2,2,<50
27534,112,115,100-249
27535,1,1,<50
27536,82,84,50-99
27537,68,75,50-99
27538,1,1,<50
27539,60,61,50-99
27540,86,95,50-99
27541,16,17,<50
27542,26,28,<50
27543,1,1,<50
27544,15,19,<50
27545,111,118,100-249
27546,49,51,<50
27549,78,83,50-99
27550,1,1,<50
27551,4,5,<50
27553,7,8,<50
27555,2,2,<50
27556,2,2,<50
27557,28,30,<50
27559,5,5,<50
27560,52,54,50-99
27562,20,20,<50
27563,10,10,<50
27565,111,116,100-249
27567,1,1,<50
27568,1,1,<50
27569,23,23,<50
27571,16,18,<50
27572,18,22,<50
27573,33,33,<50
27574,43,48,<50
27575,2,2,<50
27576,49,52,<50
27577,81,87,50-99
27581,13,13,<50
27582,5,5,<50
27583,24,25,<50
27584,1,1,<50
27586,1,1,<50
27587,186,205,100-249
27588,1,1,<50
27589,30,33,<50
27591,77,79,50-99
27592,47,47,<50
27593,2,2,<50
27594,3,4,<50
27596,41,42,<50
27597,91,102,50-99
27598,1,2,<50
27601,16,16,<50
27602,2,2,<50
27603,132,142,100-249
27604,117,122,100-249
27605,17,17,<50
27606,90,97,50-99
27607,42,44,<50
27608,21,22,<50
27609,72,74,50-99
27610,275,296,250-499
27611,1,1,<50
27612,76,78,50-99
27613,94,103,50-99
27614,82,86,50-99
27615,101,106,100-249
27616,158,166,100-249
27617,51,53,50-99
27619,2,2,<50
27620,4,4,<50
27622,3,3,<50
27623,1,1,<50
27624,2,2,<50
27625,2,2,<50
27627,1,1,<50
27629,4,5,<50
27631,1,1,<50
27636,2,2,<50
27649,1,1,<50
27651,1,1,<50
27652,1,1,<50
27654,1,1,<50
27656,3,3,<50
27658,1,1,<50
27661,3,3,<50
27675,1,1,<50
27683,1,1,<50
27689,1,1,<50
27699,1,1,<50
27701,84,89,50-99
27702,9,10,<50
27703,221,230,100-249
27704,174,189,100-249
27705,144,159,100-249
27706,3,3,<50
27707,182,194,100-249
27709,3,4,<50
27710,7,7,<50
27712,67,71,50-99
27713,193,201,100-249
27715,5,5,<50
27717,5,5,<50
27751,1,1,<50
27801,113,120,100-249
27802,5,5,<50
27803,88,96,50-99
27804,111,118,100-249
27805,15,16,<50
27806,11,11,<50
27807,15,16,<50
27808,5,6,<50
27809,19,22,<50
27810,13,13,<50
27811,2,2,<50
27812,15,16,<50
27813,3,4,<50
27814,2,2,<50
27816,12,13,<50
27817,22,23,<50
27818,8,8,<50
27819,4,4,<50
27820,10,10,<50
27821,3,3,<50
27822,26,29,<50
27823,37,38,<50
27824,6,6,<50
27825,2,2,<50
27828,33,37,<50
27829,4,4,<50
27830,10,11,<50
27831,13,14,<50
27832,10,10,<50
27833,1,1,<50
27834,247,260,100-249
27835,3,3,<50
27836,1,1,<50
27837,14,15,<50
27839,24,25,<50
27840,2,2,<50
27842,4,4,<50
27843,7,8,<50
27844,12,13,<50
27845,8,9,<50
27846,10,10,<50
27847,6,6,<50
27849,13,13,<50
27850,28,32,<50
27851,17,19,<50
27852,20,22,<50
27853,1,1,<50
27855,29,30,<50
27856,62,70,50-99
27857,5,6,<50
27858,130,135,100-249
27860,8,9,<50
27861,1,1,<50
27862,3,3,<50
27863,41,42,<50
27864,24,25,<50
27865,6,6,<50
27866,1,1,<50
27868,2,2,<50
27869,6,7,<50
27870,118,124,100-249
27871,21,22,<50
27872,2,3,<50
27874,25,26,<50
27875,1,1,<50
27876,7,7,<50
27877,1,1,<50
27878,4,4,<50
27880,5,6,<50
27881,3,3,<50
27882,28,30,<50
27883,9,10,<50
27884,5,5,<50
27885,5,7,<50
27886,84,88,50-99
27888,6,6,<50
27889,134,142,100-249
27890,17,20,<50
27891,23,26,<50
27892,61,62,50-99
27893,141,151,100-249
27894,3,4,<50
27895,1,1,<50
27896,71,75,50-99
27897,6,6,<50
27898,1,1,<50
27901,1,1,<50
27906,3,3,<50
27909,138,146,100-249
27910,56,60,50-99
27911,1,1,<50
27912,1,1,<50
27915,4,4,<50
27916,3,3,<50
27917,1,1,<50
27919,4,4,<50
27920,7,7,<50
27921,12,12,<50
27922,4,5,<50
27923,3,3,<50
27924,16,17,<50
27925,8,8,<50
27926,7,7,<50
27927,3,3,<50
27928,7,7,<50
27929,5,5,<50
27932,65,68,50-99
27935,5,6,<50
27936,1,1,<50
27937,19,20,<50
27938,7,7,<50
27939,8,8,<50
27941,4,4,<50
27942,1,1,<50
27943,3,3,<50
27944,26,26,<50
27946,6,6,<50
27947,4,6,<50
27948,30,31,<50
27949,17,18,<50
27950,5,5,<50
27951,1,1,<50
27953,3,3,<50
27954,24,27,<50
27956,2,2,<50
27957,8,9,<50
27958,27,29,<50
27959,11,11,<50
27960,2,3,<50
27962,46,48,<50
27964,1,1,<50
27965,1,1,<50
27966,2,2,<50
27967,2,2,<50
27968,2,2,<50
27969,1,1,<50
27970,14,15,<50
27973,3,3,<50
27974,6,7,<50
27976,8,8,<50
27978,1,1,<50
27979,7,10,<50
27980,9,9,<50
27981,3,4,<50
27983,37,39,<50
27986,5,5,<50
28001,66,69,50-99
28002,4,6,<50
28006,8,9,<50
28007,9,10,<50
28009,4,4,<50
28012,62,72,50-99
28013,2,2,<50
28014,1,1,<50
28016,47,48,<50
28017,3,3,<50
28018,13,13,<50
28019,1,1,<50
28020,10,11,<50
28021,48,49,<50
28023,39,40,<50
28025,121,124,100-249
28026,1,1,<50
28027,157,163,100-249
28031,54,56,50-99
28032,11,11,<50
28033,10,10,<50
28034,43,47,<50
28036,29,30,<50
28037,60,64,50-99
28038,2,2,<50
28039,7,7,<50
28040,22,23,<50
28041,1,1,<50
28042,3,3,<50
28043,52,55,50-99
28051,1,1,<50
28052,114,123,100-249
28053,3,3,<50
28054,113,126,100-249
28056,86,92,50-99
28067,1,1,<50
28070,3,3,<50
28071,4,4,<50
28072,5,5,<50
28073,15,15,<50
28075,48,52,<50
28076,4,5,<50
28077,2,2,<50
28078,132,142,100-249
28079,104,112,100-249
28080,19,19,<50
28081,70,74,50-99
28082,2,2,<50
28083,60,63,50-99
28085,1,1,<50
28086,93,96,50-99
28088,12,12,<50
28090,22,22,<50
28091,12,12,<50
28092,97,103,50-99
28093,2,2,<50
28097,12,12,<50
28098,10,10,<50
28101,3,3,<50
28102,2,2,<50
28103,32,34,<50
28104,54,56,50-99
28105,105,111,100-249
28106,5,5,<50
28107,20,23,<50
28108,2,2,<50
28110,117,121,100-249
28111,4,4,<50
28112,73,75,50-99
28113,2,2,<50
28114,17,17,<50
28115,90,94,50-99
28117,94,97,50-99
28119,11,11,<50
28120,79,87,50-99
28124,12,12,<50
28125,6,6,<50
28126,1,1,<50
28127,27,29,<50
28128,21,22,<50
28129,14,15,<50
28130,1,1,<50
28133,12,12,<50
28134,32,35,<50
28135,11,12,<50
28136,4,4,<50
28137,6,7,<50
28138,21,22,<50
28139,41,43,<50
28144,83,89,50-99
28145,6,6,<50
28146,68,74,50-99
28147,83,88,50-99
28150,92,95,50-99
28151,3,3,<50
28152,72,76,50-99
28159,8,8,<50
28160,16,16,<50
28163,6,8,<50
28164,34,37,<50
28166,29,31,<50
28167,5,5,<50
28168,41,45,<50
28170,40,40,<50
28172,1,1,<50
28173,103,112,100-249
28174,32,33,<50
28177,1,1,<50
28201,1,1,<50
28202,21,22,<50
28203,26,26,<50
28204,15,15,<50
28205,115,118,100-249
28206,41,43,<50
28207,11,12,<50
28208,126,132,100-249
28209,38,39,<50
28210,100,103,100-249
28211,45,46,<50
28212,125,132,100-249
28213,148,154,100-249
28214,121,130,100-249
28215,218,229,100-249
28216,208,217,100-249
28217,87,94,50-99
28218,2,2,<50
28219,1,1,<50
28220,2,2,<50
28223,1,1,<50
28224,1,1,<50
28225,2,2,<50
28226,100,104,100-249
28227,168,178,100-249
28229,3,3,<50
28232,1,1,<50
28233,1,1,<50
28234,1,1,<50
28235,1,1,<50
28236,1,1,<50
28237,1,1,<50
28241,1,1,<50
28244,1,1,<50
28247,2,3,<50
28251,1,1,<50
28253,1,1,<50
28256,4,4,<50
28258,2,2,<50
28259,1,1,<50
28262,120,124,100-249
28265,2,2,<50
28266,1,1,<50
28267,1,1,<50
28268,1,1,<50
28269,243,258,100-249
28270,53,57,50-99
28272,2,2,<50
28273,119,130,100-249
28277,157,163,100-249
28278,84,89,50-99
28282,1,1,<50
28297,2,2,<50
28301,59,63,50-99
28302,5,5,<50
28303,102,104,100-249
28304,128,136,100-249
28305,17,17,<50
28306,113,118,100-249
28307,15,16,<50
28308,1,1,<50
28309,2,2,<50
28311,123,126,100-249
28312,55,58,50-99
28314,177,186,100-249
28315,38,40,<50
28318,8,10,<50
28320,21,23,<50
28323,14,15,<50
28326,31,33,<50
28327,40,40,<50
28328,77,88,50-99
28329,6,6,<50
28330,2,2,<50
28331,2,2,<50
28332,2,2,<50
28333,36,38,<50
28334,73,76,50-99
28335,3,3,<50
28337,45,48,<50
28338,11,12,<50
28339,25,27,<50
28340,39,41,<50
28341,13,13,<50
28343,10,10,<50
28344,9,10,<50
28345,42,44,<50
28347,7,7,<50
28348,97,103,50-99
28349,17,17,<50
28350,5,6,<50
28351,7,7,<50
28352,79,86,50-99
28353,6,6,<50
28355,2,2,<50
28356,18,18,<50
28357,5,5,<50
28358,96,101,50-99
28359,9,9,<50
28360,45,47,<50
28362,3,3,<50
28363,1,1,<50
28364,40,41,<50
28365,20,22,<50
28366,17,19,<50
28367,2,2,<50
28368,3,3,<50
28369,4,4,<50
28370,4,4,<50
28371,26,28,<50
28372,57,65,50-99
28373,5,5,<50
28374,39,41,<50
28376,136,143,100-249
28377,32,32,<50
28378,2,3,<50
28379,71,77,50-99
28380,2,2,<50
28382,21,24,<50
28383,29,32,<50
28384,37,43,<50
28385,4,4,<50
28386,20,21,<50
28387,43,46,<50
28388,3,3,<50
28390,61,61,50-99
28391,21,22,<50
28392,5,5,<50
28393,10,11,<50
28394,10,11,<50
28395,6,7,<50
28396,12,13,<50
28398,21,24,<50
28399,4,6,<50
28401,71,73,50-99
28402,3,3,<50
28403,73,74,50-99
28405,76,82,50-99
28406,3,3,<50
28407,2,2,<50
28408,2,2,<50
28409,63,68,50-99
28411,87,90,50-99
28412,103,108,100-249
28415,1,1,<50
28416,1,1,<50
28420,7,8,<50
28421,5,5,<50
28422,16,16,<50
28423,10,13,<50
28424,2,2,<50
28425,36,40,<50
28428,16,16,<50
28429,31,31,<50
28430,8,9,<50
28431,26,27,<50
28432,2,2,<50
28433,19,22,<50
28434,10,10,<50
28435,14,14,<50
28436,4,4,<50
28437,1,1,<50
28438,6,7,<50
28439,4,5,<50
28441,5,5,<50
28442,6,7,<50
28443,45,46,<50
28444,14,14,<50
28445,16,17,<50
28447,5,5,<50
28448,1,1,<50
28449,1,1,<50
28450,10,10,<50
28451,108,112,100-249
28453,18,19,<50
28454,9,10,<50
28455,4,4,<50
28456,25,29,<50
28457,20,21,<50
28458,20,27,<50
28459,5,5,<50
28460,21,21,<50
28461,62,65,50-99
28462,35,36,<50
28463,37,38,<50
28464,18,19,<50
28465,17,17,<50
28466,40,42,<50
28467,32,34,<50
28468,14,14,<50
28469,21,21,<50
28470,27,30,<50
28472,57,60,50-99
28478,26,26,<50
28479,13,13,<50
28480,5,5,<50
28501,97,107,50-99
28502,3,3,<50
28503,2,2,<50
28504,80,83,50-99
28508,3,4,<50
28509,1,1,<50
28510,2,2,<50
28511,2,2,<50
28512,5,5,<50
28513,41,44,<50
28515,7,7,<50
28516,38,38,<50
28518,18,19,<50
28519,3,3,<50
28521,4,4,<50
28523,10,10,<50
28524,1,1,<50
28525,8,8,<50
28526,13,13,<50
28527,1,1,<50
28528,1,1,<50
28529,6,6,<50
28530,25,26,<50
28531,5,5,<50
28532,70,76,50-99
28533,2,2,<50
28537,1,1,<50
28538,6,7,<50
28539,32,34,<50
28540,107,120,100-249
28541,3,3,<50
28543,1,1,<50
28544,16,17,<50
28546,110,116,100-249
28547,7,7,<50
28551,49,51,<50
28552,1,1,<50
28554,1,2,<50
28555,31,32,<50
28556,3,3,<50
28557,38,40,<50
28560,99,106,50-99
28561,7,7,<50
28562,94,99,50-99
28563,2,2,<50
28564,1,1,<50
28567,1,1,<50
28570,60,66,50-99
28571,7,9,<50
28572,14,14,<50
28573,13,13,<50
28574,45,46,<50
28577,1,1,<50
28578,9,10,<50
28579,1,1,<50
28580,38,40,<50
28581,1,1,<50
28582,5,5,<50
28584,35,37,<50
28585,14,20,<50
28586,36,36,<50
28587,2,2,<50
28589,1,1,<50
28590,93,100,50-99
28593,1,1,<50
28594,10,10,<50
28601,144,155,100-249
28602,79,85,50-99
28603,5,5,<50
28604,13,15,<50
28605,6,6,<50
28606,6,7,<50
28607,39,41,<50
28608,1,1,<50
28609,16,18,<50
28610,31,32,<50
28612,36,39,<50
28613,73,78,50-99
28614,1,1,<50
28615,2,3,<50
28616,2,2,<50
28617,2,2,<50
28618,7,8,<50
28619,4,5,<50
28621,17,19,<50
28622,4,4,<50
28623,7,7,<50
28624,3,3,<50
28625,103,107,100-249
28626,9,10,<50
28627,4,4,<50
28628,4,4,<50
28629,1,1,<50
28630,55,58,50-99
28631,4,4,<50
28634,13,14,<50
28635,4,4,<50
28636,12,15,<50
28637,5,5,<50
28638,18,19,<50
28640,7,7,<50
28641,1,1,<50
28642,20,20,<50
28643,6,6,<50
28644,2,2,<50
28645,110,119,100-249
28646,2,2,<50
28649,1,1,<50
28650,40,41,<50
28651,14,15,<50
28652,1,1,<50
28654,10,10,<50
28655,135,146,100-249
28657,14,16,<50
28658,81,88,50-99
28659,37,39,<50
28660,2,2,<50
28661,1,1,<50
28664,1,1,<50
28665,7,8,<50
28666,2,2,<50
28667,2,2,<50
28669,10,11,<50
28670,11,11,<50
28671,2,2,<50
28672,1,1,<50
28673,25,27,<50
28675,10,11,<50
28676,9,11,<50
28677,86,88,50-99
28678,15,15,<50
28679,6,7,<50
28680,6,8,<50
28681,64,68,50-99
28682,6,6,<50
28683,3,3,<50
28684,3,3,<50
28685,7,7,<50
28687,1,1,<50
28689,7,9,<50
28690,26,26,<50
28691,2,2,<50
28692,10,10,<50
28693,7,7,<50
28694,18,19,<50
28697,31,34,<50
28698,1,1,<50
28701,7,7,<50
28702,3,3,<50
28704,41,42,<50
28705,7,8,<50
28707,1,1,<50
28708,2,2,<50
28709,6,6,<50
28711,30,32,<50
28712,40,45,<50
28713,18,19,<50
28714,34,36,<50
28715,69,76,50-99
28716,50,51,50-99
28717,7,7,<50
28719,55,57,50-99
28720,1,1,<50
28721,23,23,<50
28722,5,6,<50
28723,14,14,<50
28724,1,1,<50
28725,1,1,<50
28726,3,4,<50
28727,1,1,<50
28728,5,5,<50
28729,12,13,<50
28730,15,16,<50
28731,12,14,<50
28732,25,27,<50
28734,55,62,50-99
28735,1,1,<50
28736,2,2,<50
28739,47,49,<50
28740,5,6,<50
28741,5,5,<50
28742,8,10,<50
28743,1,1,<50
28744,3,3,<50
28745,3,3,<50
28746,6,6,<50
28747,2,2,<50
28748,23,25,<50
28751,15,17,<50
28752,68,78,50-99
28753,16,18,<50
28754,14,15,<50
28755,1,1,<50
28756,11,11,<50
28757,1,1,<50
28758,2,2,<50
28759,15,16,<50
28760,3,3,<50
28761,24,26,<50
28762,18,20,<50
28763,5,8,<50
28766,2,2,<50
28768,18,20,<50
28771,19,19,<50
28772,2,2,<50
28773,6,6,<50
28774,3,3,<50
28775,2,3,<50
28776,1,1,<50
28777,19,21,<50
28778,24,25,<50
28779,48,51,<50
28781,3,3,<50
28782,10,10,<50
28783,2,2,<50
28785,15,19,<50
28786,65,67,50-99
28787,44,49,<50
28788,3,5,<50
28789,19,20,<50
28790,5,6,<50
28791,32,33,<50
28792,52,54,50-99
28793,3,3,<50
28801,36,36,<50
28802,2,2,<50
28803,53,55,50-99
28804,45,47,<50
28805,46,51,<50
28806,95,100,50-99
28813,1,1,<50
28814,2,2,<50
28815,1,1,<50
28816,4,5,<50
28828,1,1,<50
28851,1,1,<50
28858,1,1,<50
28864,1,1,<50
28880,1,1,<50
28882,1,1,<50
28901,4,4,<50
28902,5,5,<50
28903,1,1,<50
28904,15,16,<50
28905,6,7,<50
28906,44,47,<50
28909,3,4,<50
29001,12,12,<50
29002,1,1,<50
29003,35,35,<50
29006,31,31,<50
29009,9,11,<50
29010,35,38,<50
29014,6,7,<50
29015,8,9,<50
29016,87,88,50-99
29018,25,26,<50
29020,87,92,50-99
29030,3,3,<50
29031,12,15,<50
29032,9,12,<50
29033,45,47,<50
29036,46,52,<50
29038,10,11,<50
29039,12,13,<50
29040,25,27,<50
29042,22,23,<50
29044,24,26,<50
29045,90,94,50-99
29046,1,1,<50
29047,16,16,<50
29048,24,25,<50
29051,5,5,<50
29052,15,17,<50
29053,58,64,50-99
29054,36,38,<50
29055,15,16,<50
29056,7,7,<50
29058,18,19,<50
29059,36,37,<50
29061,76,79,50-99
29063,112,117,100-249
29065,1,1,<50
29067,29,30,<50
29069,10,10,<50
29070,60,61,50-99
29071,5,5,<50
29072,130,140,100-249
29073,123,133,100-249
29074,1,1,<50
29075,10,13,<50
29078,55,64,50-99
29079,4,4,<50
29080,19,21,<50
29081,2,2,<50
29082,2,2,<50
29092,2,2,<50
29098,1,1,<50
29101,7,7,<50
29102,72,74,50-99
29104,6,7,<50
29105,12,12,<50
29106,1,1,<50
29107,12,12,<50
29108,72,77,50-99
29111,7,9,<50
29112,26,27,<50
29113,2,3,<50
29114,4,4,<50
29115,108,121,100-249
29116,3,3,<50
29118,67,70,50-99
29123,24,26,<50
29125,12,15,<50
29126,10,12,<50
29127,30,31,<50
29128,25,26,<50
29129,9,9,<50
29130,21,21,<50
29132,2,3,<50
29133,3,3,<50
29135,35,36,<50
29137,9,9,<50
29138,33,35,<50
29142,22,28,<50
29145,2,2,<50
29146,5,5,<50
29148,28,29,<50
29150,130,135,100-249
29151,8,8,<50
29152,1,1,<50
29153,59,61,50-99
29154,88,96,50-99
29158,1,1,<50
29160,33,35,<50
29161,45,45,<50
29162,10,13,<50
29163,4,4,<50
29164,17,18,<50
29166,1,1,<50
29168,12,12,<50
29169,64,68,50-99
29170,73,81,50-99
29171,2,2,<50
29172,27,29,<50
29175,3,3,<50
29178,11,12,<50
29180,63,69,50-99
29201,30,31,<50
29202,7,8,<50
29203,190,195,100-249
29204,76,82,50-99
29205,53,57,50-99
29206,54,61,50-99
29208,1,1,<50
29209,150,157,100-249
29210,123,127,100-249
29211,1,1,<50
29212,97,103,50-99
29217,1,1,<50
29221,4,4,<50
29223,227,233,100-249
29224,2,2,<50
29228,1,1,<50
29229,185,199,100-249
29230,3,3,<50
29240,1,1,<50
29250,1,1,<50
29255,1,1,<50
29261,1,1,<50
29270,1,1,<50
29290,2,2,<50
29301,83,89,50-99
29302,34,34,<50
29303,48,51,<50
29304,4,5,<50
29305,2,2,<50
29306,31,32,<50
29307,29,31,<50
29316,68,72,50-99
29320,4,4,<50
29321,8,8,<50
29322,16,17,<50
29323,38,42,<50
29325,45,45,<50
29329,2,2,<50
29330,17,17,<50
29331,1,1,<50
29332,16,17,<50
29333,2,2,<50
29334,28,31,<50
29335,14,15,<50
29339,1,1,<50
29340,47,50,<50
29341,51,55,50-99
29342,3,3,<50
29343,1,1,<50
29349,67,72,50-99
29351,3,3,<50
29353,8,11,<50
29355,1,1,<50
29356,27,28,<50
29360,57,61,50-99
29361,1,1,<50
29364,3,3,<50
29365,31,34,<50
29368,1,1,<50
29369,41,42,<50
29370,6,6,<50
29372,13,14,<50
29373,2,2,<50
29374,6,7,<50
29375,1,1,<50
29376,25,27,<50
29379,49,52,<50
29381,1,1,<50
29384,13,14,<50
29385,28,29,<50
29388,38,42,<50
29393,1,1,<50
29401,23,23,<50
29402,2,2,<50
29403,69,70,50-99
29404,2,2,<50
29405,110,115,100-249
29406,86,89,50-99
29407,130,145,100-249
29410,46,48,<50
29412,127,135,100-249
29413,4,4,<50
29414,124,131,100-249
29416,2,2,<50
29417,1,1,<50
29418,113,123,100-249
29419,1,1,<50
29420,80,84,50-99
29422,4,4,<50
29423,7,7,<50
29425,2,2,<50
29426,8,8,<50
29429,14,16,<50
29431,21,22,<50
29432,14,15,<50
29434,4,4,<50
29435,12,12,<50
29436,26,27,<50
29437,15,15,<50
29438,13,14,<50
29439,9,10,<50
29440,138,146,100-249
29442,3,3,<50
29445,216,231,100-249
29446,7,7,<50
29448,4,6,<50
29449,37,40,<50
29450,21,22,<50
29451,8,9,<50
29452,3,3,<50
29453,5,6,<50
29455,115,120,100-249
29456,114,121,100-249
29457,5,6,<50
29458,16,17,<50
29461,159,169,100-249
29464,117,128,100-249
29465,5,5,<50
29466,82,89,50-99
29468,12,12,<50
29469,1,1,<50
29470,18,18,<50
29471,5,6,<50
29472,31,32,<50
29474,2,3,<50
29475,8,8,<50
29476,2,2,<50
29477,27,30,<50
29478,1,1,<50
29479,36,40,<50
29481,6,6,<50
29482,3,3,<50
29483,225,243,100-249
29484,4,4,<50
29485,172,182,100-249
29486,84,88,50-99
29487,17,18,<50
29488,86,90,50-99
29492,31,33,<50
29501,120,125,100-249
29502,4,4,<50
29503,3,3,<50
29504,4,6,<50
29505,64,65,50-99
29506,87,89,50-99
29510,53,58,50-99
29511,18,20,<50
29512,65,71,50-99
29516,3,3,<50
29518,2,2,<50
29519,2,2,<50
29520,39,47,<50
29521,1,1,<50
29525,14,14,<50
29526,123,130,100-249
29527,79,89,50-99
29528,3,3,<50
29530,12,12,<50
